nuts,April Days With High Fire Danger (days) ensemble median - RCP4.5 - (2071 - 2100)
EL42,0.9230769230769231
LV00,0.0
ME00,0.00753838296693105
MK00,0.22289654870445913
MT00,0.0
NL11,0.06511610287886399
NL12,0.03846838382574228
EL64,1.052674719920525
EL65,0.8788155188354162
ES11,0.2167973816394806
ES12,0.02199179335282399
ES13,0.08354852062005264
ES21,0.07476754429248664
ES22,0.9620283865011655
ES23,1.2280164177601154
ES24,3.441099485525718
ES30,2.3383915412884493
IE05,0.007077761567555941
IE06,0.0
IS00,0.0009591687613954911
ITC3,0.07024849492769975
FI19,0.04144443643207733
FI1B,0.0
FI1C,0.027421584711051904
DEA1,0.021263714020068828
DEA2,0.023000127994097196
DEA3,0.049072902936201826
DEA4,0.017167598009109497
DEA5,0.001456096195257627
DEB1,0.03063297300384595
DEB2,0.02402882406917902
DEB3,0.020403158206206102
DEC0,0.0
DED2,0.016968071460723877
DED4,0.0
DED5,0.0
DEE0,0.0465020348246281
DEF0,0.0024479851126670837
DEG0,0.00777883197252567
DK01,0.08975722239567684
DK02,0.012700870633125305
DK03,0.01985846345241253
DK04,0.007427286070126753
ES41,1.7834131998511462
ES42,3.5372514890936704
HU23,0.03969820853895866
HU31,0.19221105978179437
HU32,0.16928259483896768
HU33,0.08986495277629448
IE04,0.0
EE00,0.0
EL30,5.045009084619009
EL41,0.34615384615384615
EL43,5.51596581018888
EL51,0.172331193032173
EL52,0.1635878260175769
FI20,0.0
FR10,0.04457615502178669
FRB0,0.10796512548740093
FRC1,0.055712713358493954
FRC2,0.05250385167220464
FRD1,0.01829589530825615
FRD2,0.004010328306601598
FRE1,0.02773177408828185
FRE2,0.004679228967198959
FRF1,0.010231243589749703
NL13,0.07692307692307693
NL21,0.07361075969842765
NL22,0.05595082259522034
NL23,0.051401693087357744
NL31,0.03204539188971886
NL32,0.009642252555260291
ITG2,1.2301762104034424
ITH1,0.0016748194511120135
ITH2,0.025595030245872643
FRI3,0.3858174653007434
FRJ1,0.9234204997236912
FRJ2,0.2809906380895812
FRK1,0.10865327250212431
FRK2,0.18826078182946032
FRL0,0.8959648740979341
FRM0,0.05491556255863263
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.9168629703613428
TR32,2.3379693193217883
TR33,1.8950693415334592
HR03,0.04336132087673132
HR02,0.07888705039826724
HU11,0.24991553792586693
HU12,0.23918597729733357
HU21,0.09661227765564735
HU22,0.11652874387800694
PT16,1.94281287290729
PT17,2.6450557800439687
FRF2,0.011462585857281318
FRF3,0.00634459313005209
FRG0,0.153828632301436
FRH0,0.1903253707748193
FRI1,0.2533657206938817
FRI2,0.2142975009404696
ITC4,0.2269288833038165
ITF1,0.017694486448398
ITF2,0.1595525136933877
ITF3,0.03911497386602255
ITF4,1.00077697290824
ITF5,0.44210733817173886
ITF6,0.06501735288363236
ITG1,2.661753488704562
LT01,0.0
LT02,0.0
LU00,0.0038143321871757507
PL22,0.07648330898239063
PL41,0.2279496697279123
PL42,0.11946738969821197
PT18,3.573634711595682
PT20,0.0
PT30,0.0
RO11,0.02931915495831233
RO12,0.03532177528653007
RO21,0.10478581588428754
RO22,0.349089511956733
RO31,0.28976670423379314
RO32,0.2514662742614746
ITH3,0.03336317701121935
ITH4,0.012270259169431834
ITH5,0.12258633118695937
ITI1,0.05524970433459832
ITI2,0.05289231355373676
ITI3,0.004141668001046548
ITI4,0.02303144013365874
LI00,0.0
FI1D,0.009802586139323046
TR82,0.3800126135062713
TR83,0.3003820188056964
TR90,0.011242061531027922
TRA1,0.1324798037799505
TRA2,0.0
PL43,0.20611822748413453
PL51,0.14683441846416548
PL52,0.1502458195273693
PL61,0.1030749986664607
PL62,0.062310777891140715
PL63,0.18097545292515022
PL71,0.20067540670816714
PL72,0.06291035677377994
PL81,0.011183181634316077
PL82,0.017375145967190083
PL84,0.020661567266170796
PL91,0.05498880606431227
PL92,0.05550613770118126
PT11,0.8551990616206939
PT15,4.460782888990182
TRB1,0.881275329237374
TRB2,0.3946998394452609
TRC1,3.7818070581326118
RS12,0.20319327110281357
RS21,0.060877870195187055
RS22,0.1286019001585933
SE11,0.0
SE12,0.06875945212176213
NL33,0.0
NL34,0.03409104163830097
NL41,0.018035440204235222
NL42,0.024406025042900674
PL21,0.0205498282582714
UKM6,0.0
TR22,0.46100684398641956
TRC2,5.255568132950709
TRC3,6.04498997101417
UKC1,0.0045426169840189125
UKC2,0.0
UKD1,0.0
UKD3,0.007696788471478682
UKD4,0.0
UKD6,0.0
UKD7,0.0
UKE1,0.014468033726398762
UKE2,0.012624690165886512
UKE3,0.025665817352441642
RO41,0.2505227275765859
RO42,0.025854722095223572
RS11,0.22465921193361282
TR41,1.5719300961265197
TR42,0.08818923323773421
TR51,2.445174205618409
TR52,3.944424206820818
TR61,1.0802778393173447
TR62,0.7082290607862748
TR63,1.6121274293758547
TR71,2.724502169383833
TR72,0.7191829084633634
TR81,0.004058394007957899
UKK1,0.0
UKK2,0.005906293598505167
UKK3,0.027957015885756567
UKK4,0.02774540392252115
UKL1,0.011951944002738366
UKL2,0.004157124230494866
UKM5,0.0
UKM7,0.0
UKM8,0.0
UKM9,0.0
UKN0,0.0
SE21,0.2822771957860543
SE22,0.06361745699093892
SE23,0.10629496135963844
SE31,0.24801392967884356
SE32,0.19031343043137056
SE33,0.12492394948808047
SI03,0.014467680396941992
SI04,0.006822564854071691
SK01,0.19950127658935693
SK02,0.12445183893522391
SK03,0.025030187474420436
SK04,0.03664350309051
TR10,0.1488878308580472
TR21,0.4674454221072105
UKE4,0.03591349720954895
UKF1,0.025536915430655845
UKF2,0.006411680235312535
UKF3,0.019193068146705627
UKG1,0.0
UKG2,0.0
UKG3,0.0
UKH1,0.010673884015816908
UKH2,0.030784115195274353
UKH3,0.02427582614696943
UKI3,0.038461538461538464
UKI4,0.05774433796222393
UKI5,0.033009533698742204
UKI6,0.012803290898983296
UKI7,0.009618650262172405
UKJ1,0.0020596863558659186
UKJ2,0.0
UKJ3,0.0
UKJ4,0.011003729242544908
NO09,0.09163039034375778
NO0A,0.00114924363935223
NO0B,0.0
HR05,0.0
HR06,0.03203280771581026
NO02,0.11342882592445956
NO06,0.003771290397987916
NO07,0.00041787556480043207
NO08,0.10872176375526649
