nuts,September Days With High Fire Danger (days) ensemble median - RCP4.5 - (2071 - 2100)
IE05,0.17611651953596336
IE06,0.08109563044630565
IS00,0.003043705740800271
ITC3,0.07345776087962665
FI19,0.001700841929190434
FI1B,0.0
FI1C,0.0005154115362809255
DEA1,0.26202067962059605
DEA2,0.5633161618159368
DEA3,0.3354653769101088
DEA4,0.3614849688915106
DEA5,0.18468778795347765
DEB1,0.795764782680915
DEB2,1.0002288640691683
DEB3,0.8921064820427161
DEC0,1.1839773958692184
DED2,0.13629098351185137
DED4,0.06059883420283978
DED5,0.46618896837417895
DEE0,0.47023752919183326
DEF0,0.06889842794491695
DEG0,0.28518549926005876
DK01,0.07692307692307693
DK02,0.14950700018268365
DK03,0.02553450932296423
DK04,0.05027349407856281
ES41,9.450444299441118
ES42,15.730758336874155
HU23,0.5548707567728483
HU31,0.9474524786839118
HU32,1.676246118087035
HU33,1.6129021575817695
IE04,0.024245226469177466
EE00,0.0025906926737381862
EL30,20.1848511329064
EL41,21.307692307692307
EL43,22.177791522099422
EL51,8.647988456946154
EL52,4.623119638516353
FI20,0.07692307692307693
FR10,1.8795950611909995
FRB0,3.5516034181301412
FRC1,1.2849529964419513
FRC2,0.8353377354259675
FRD1,2.2088059267172446
FRD2,0.9660910339309619
FRE1,1.0971017852425575
FRE2,1.2183646063965101
FRF1,0.6595244997969041
NL13,0.13463458562126526
NL21,0.13730325721777403
NL22,0.11237758627304664
NL23,0.051401693087357744
NL31,0.13456231814164382
NL32,0.06738829612731934
ITG2,10.866806965607863
ITH1,0.008343520789192272
ITH2,0.0
FRI3,5.388523881395276
FRJ1,5.773773287351315
FRJ2,2.1141396164894104
FRK1,1.0614705776365905
FRK2,1.1013615558353753
FRL0,4.391430006577418
FRM0,2.696103808971552
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,22.095547309288612
TR32,23.244846490713265
TR33,20.132146028371956
HR03,1.9671489453086486
HR02,0.5209532173780295
HU11,0.9714381350920751
HU12,1.2421785226235023
HU21,0.709132414454451
HU22,0.3870445888202924
PT16,13.96092308484591
PT17,13.911218166351318
FRF2,1.479336134229715
FRF3,1.151359386742115
FRG0,4.826400556673224
FRH0,3.006933550708569
FRI1,2.7217974323922625
FRI2,1.408743342026495
ITC4,0.15904899278225806
ITF1,0.7743786470248148
ITF2,3.591348011333209
ITF3,4.13450504724796
ITF4,9.002854585647583
ITF5,6.29369731591298
ITF6,2.085892485311398
ITG1,8.521358751333677
LT01,0.05767756299330638
LT02,0.1149408037845905
LU00,0.8270821204552283
PL22,0.27466841844412
PL41,0.35027006497749913
PL42,0.2576169090775343
PT18,17.74466246824998
PT20,0.0
PT30,0.0
RO11,0.3841272350400686
RO12,0.08053902837519462
RO21,0.5245850877119944
RO22,2.784526784832661
RO31,1.5832848772406578
RO32,0.9962147084566263
ITH3,0.11716527319871463
ITH4,0.00702611872783074
ITH5,0.9465030772754779
ITI1,1.9948213189267194
ITI2,3.5246273909623804
ITI3,1.6067433434610183
ITI4,2.1581437381414266
LI00,0.0
FI1D,0.0016739432646248203
TR82,7.893840312957764
TR83,9.33006501197815
TR90,2.961781620979309
TRA1,13.803521376389723
TRA2,1.8162091832894545
PL43,0.5073998120541756
PL51,0.19175853981421545
PL52,0.296404799589744
PL61,0.21690815722999665
PL62,0.11490552987043674
PL63,0.14032417421157545
PL71,0.4150556095231038
PL72,0.2750389805206886
PL81,0.12384136472470485
PL82,0.08428353988207303
PL84,0.15186385466502264
PL91,0.10857597222694984
PL92,0.1011484102704204
PT11,8.465637390430157
PT15,19.899517389444206
TRB1,26.7607301565317
TRB2,25.115788459777832
TRC1,28.7263126373291
RS12,2.5468192879970255
RS21,1.5118902218169892
RS22,2.240944921397246
SE11,0.003804464179735917
SE12,0.036438387173872724
NL33,0.12343725562095642
NL34,0.6501879600378183
NL41,0.4058595930154507
NL42,0.5395298462647659
PL21,0.06035936795748197
UKM6,0.011062358828404775
TR22,17.986397596505974
TRC2,29.25330631549542
TRC3,29.415996404794548
UKC1,0.13140712391871673
UKC2,0.04314387675661307
UKD1,0.01705716808254902
UKD3,0.12301432627897996
UKD4,0.012213428433124836
UKD6,0.10869839558234581
UKD7,0.061582945860349216
UKE1,0.8803924860862585
UKE2,0.3624695146886202
UKE3,0.74326774592583
RO41,2.171598278845732
RO42,0.6749385125361956
RS11,2.3493871367894688
TR41,15.036511311164269
TR42,3.687570585654332
TR51,19.927254383380596
TR52,25.0116333594689
TR61,17.558831508343037
TR62,18.862582280085636
TR63,25.54543377802922
TR71,25.461919344388523
TR72,21.811492919921875
TR81,3.318602082821039
UKK1,0.44508956716610837
UKK2,0.23405611601013404
UKK3,0.2945234500444852
UKK4,0.2369370271380131
UKL1,0.05084746617537279
UKL2,0.10813934069413406
UKM5,0.03963086782739712
UKM7,0.025924762567648522
UKM8,0.00403301131266814
UKM9,0.011781498216665708
UKN0,0.002928766207053111
SE21,0.04282217605326038
SE22,0.04376797908200668
SE23,0.001709581890071814
SE31,0.011038429461992703
SE32,0.0008635770959349779
SE33,0.0
SI03,0.01042633790236253
SI04,0.006834020981421838
SK01,0.6697258479320086
SK02,0.7926318209904891
SK03,0.09098312487969032
SK04,0.11371102291517533
TR10,9.689612792088436
TR21,13.354108847104586
UKE4,0.37963947080648863
UKF1,0.4566637117129106
UKF2,0.7385400992173415
UKF3,0.7912105854887229
UKG1,0.5169861477154952
UKG2,0.2036882180434007
UKG3,0.4788372883429894
UKH1,0.7629600213124201
UKH2,1.007403511267442
UKH3,0.8338778219543971
UKI3,0.7307173518034128
UKI4,0.7307170537801889
UKI5,0.8020320259607755
UKI6,0.5510237274261621
UKI7,0.6824289606167719
UKJ1,0.7987850867211819
UKJ2,0.559959562925192
UKJ3,0.4358779742167546
UKJ4,0.5988350464747503
NO09,0.015265179941287408
NO0A,0.0008949767439984358
NO0B,0.0
HR05,0.16159805540855116
HR06,0.1701690866970099
NO02,0.00193394933683941
NO06,0.0
NO07,0.0006002927055725685
NO08,0.010232307733251499
