nuts,May Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
SE11,0.18432470582998717
SE12,0.2403471078723669
NL33,0.19509954750537872
NL34,0.4869802731734056
NL41,0.5464786205154198
NL42,0.44348828809765667
PL21,0.03479952049943117
UKM6,0.007520249829842494
TR22,11.379527871425335
TRC2,22.336348166832558
TRC3,23.108039122361404
UKC1,0.08602197726185505
UKC2,0.11783040486849271
UKD1,0.02971243657744848
UKD3,0.007719123019621923
UKD4,0.00407114911537904
UKD6,0.03177523842224708
UKD7,0.0
UKE1,0.07706407400277945
UKE2,0.03752921421367388
UKE3,0.09731900691986084
RO41,3.0857762708686867
RO42,0.8665175703712381
RS11,2.6405754524927874
TR41,9.460872751015883
TR42,1.8980822783823197
TR51,11.348963535748995
TR52,14.669795788251436
TR61,12.85406591800543
TR62,8.73038495503939
TR63,13.00457998422476
TR71,12.698357490392832
TR72,5.627706695061463
TR81,0.4492000662363492
UKK1,0.28422084565346056
UKK2,0.20714403574283308
UKK3,0.2518871564131517
UKK4,0.20632635687406248
UKL1,0.08903546430743657
UKL2,0.09378189392960988
UKM5,0.02350948493068035
UKM7,0.04858231544494629
UKM8,0.020280888447394736
UKM9,0.0384767811315564
UKN0,0.039409407772696935
SE21,0.5552822387275788
SE22,0.2591665279693328
SE23,0.2616452673593393
SE31,0.18018853479924685
SE32,0.048529708238605127
SE33,0.07742199738724874
SI03,0.12743801415826267
SI04,0.04286752641201019
SK01,1.7104218006134033
SK02,1.1342450992849011
SK03,0.31416465542637384
SK04,0.33350953846596754
TR10,3.4926007659389424
TR21,8.441969363735272
UKE4,0.05127704602021437
UKF1,0.07078080882246678
UKF2,0.20983535509843093
UKF3,0.11071339593483852
UKG1,0.20519439216989738
UKG2,0.11557097389147832
UKG3,0.21373373499283424
UKH1,0.1341102535908039
UKH2,0.3462596902480492
UKH3,0.19427267404702994
UKI3,0.26923076464579654
UKI4,0.2692307233810425
UKI5,0.2636597958894876
UKI6,0.28212016133161694
UKI7,0.25952107860491824
UKJ1,0.28692518174648285
UKJ2,0.1999984337733342
UKJ3,0.2747210917564539
UKJ4,0.1538755217423806
NO09,0.3448728374563731
NO0A,0.11018751364631149
NO0B,0.0
HR05,0.4075647019422971
HR06,0.5126182007101866
NO02,0.12424940019487761
NO06,0.08850902039557695
NO07,0.10364119020792154
NO08,0.37872448903866684
