nuts,Autumn Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
SE11,0.11133798360824584
SE12,0.13076050986225407
NL33,0.13783751378456752
NL34,0.41879932234684625
NL41,0.23348679343859355
NL42,0.20327261860171955
PL21,0.06067528969918688
UKM6,0.0014941156531373659
TR22,21.468584378560383
TRC2,47.62168057759603
TRC3,49.81302134195963
UKC1,0.1099491843332847
UKC2,0.06676675298561653
UKD1,0.018322681387265522
UKD3,0.07331784715255102
UKD4,0.043907994776964186
UKD6,0.09816986235479513
UKD7,0.060019278526306154
UKE1,0.8039155617356301
UKE2,0.2743847186366717
UKE3,0.5954906399051348
RO41,2.5106910549104215
RO42,0.6963903265694777
RS11,2.595937001829346
TR41,19.475782521565755
TR42,3.9452362318833667
TR51,28.959394613901775
TR52,35.78128318786621
TR61,25.34108813603719
TR62,25.85570723215739
TR63,34.88653151194254
TR71,32.76485907236735
TR72,26.156336116790772
TR81,2.6712799885620675
UKK1,0.605679968992869
UKK2,0.3809595031042894
UKK3,0.17301968410611152
UKK4,0.18117306865751742
UKL1,0.043575418864687285
UKL2,0.09971742630004883
UKM5,0.015156628688176473
UKM7,0.03283593527351816
UKM8,0.017610146850347518
UKM9,0.04026561649516225
UKN0,0.018891113996505737
SE21,0.08620445827643076
SE22,0.14586403345068297
SE23,0.14046644065529107
SE31,0.039232312228220205
SE32,0.0015274794461826483
SE33,0.002590916305780411
SI03,0.04921007466812929
SI04,0.023079699402054153
SK01,1.0499024686714014
SK02,0.9669840060484906
SK03,0.12896813216308753
SK04,0.13333321555207173
TR10,9.6459543697536
TR21,17.139404741923013
UKE4,0.24457688281933468
UKF1,0.6883797536293665
UKF2,1.0370592969159285
UKF3,1.130423845599095
UKG1,0.6114985692004363
UKG2,0.21683030463755132
UKG3,0.4596268524726232
UKH1,1.0455474881455302
UKH2,1.3512384615838529
UKH3,1.080232841024796
UKI3,1.0083220889170965
UKI4,0.9747294361392657
UKI5,0.9995747943719228
UKI6,0.8110663294792175
UKI7,1.1082008918126425
UKJ1,0.8643712859600783
UKJ2,0.8235414906094471
UKJ3,0.7500655320783456
UKJ4,0.7785935372114181
NO09,0.0454675755618761
NO0A,0.0011575351313998302
NO0B,0.0
HR05,0.2600294565161069
HR06,0.27718331577877203
NO02,0.009142409327129524
NO06,0.0
NO07,0.0006776354896525542
NO08,0.025737320818006993
