nuts,October Days With High Fire Danger (days) ensemble median - RCP8.5 - (2041 - 2070)
RS21,0.24001112251232068
RS22,0.47691589027332765
SE11,0.0
SE12,0.0008868875602881114
NL33,0.2222589353720347
NL34,0.32977451930443447
NL41,0.2611090838909149
NL42,0.30336620211601256
PL21,0.02999967026213805
UKM6,0.0
TR22,5.850807721416156
TRC2,19.117709239323933
TRC3,20.005042171478273
UKC1,0.02944389668603738
UKC2,0.004193212961157163
UKD1,0.0
UKD3,0.016666666666666666
UKD4,0.0
UKD6,0.015689631924033165
UKD7,0.0
UKE1,0.20895751242836316
UKE2,0.05122180307904879
UKE3,0.2625179149210453
RO41,0.333747744311889
RO42,0.19699214341429372
RS11,0.7470283577839534
TR41,6.07349858134985
TR42,0.9747628573328256
TR51,10.489634743332862
TR52,13.909584236145019
TR61,9.72818250755469
TR62,10.578284573554992
TR63,13.106941258907318
TR71,11.821970295906066
TR72,10.019675433635712
TR81,0.6113226346671581
UKK1,0.3002971772104502
UKK2,0.1526801695426305
UKK3,0.03943413496017456
UKK4,0.06280518348018328
UKL1,0.011613115295767784
UKL2,0.024546645022928713
UKM5,0.0030131412049134573
UKM7,0.0023503238956133527
UKM8,0.0
UKM9,0.000920755664507548
UKN0,0.0
SE21,0.03728937435274323
SE22,0.06105190409968297
SE23,0.025453465121487776
SE31,0.0004988225176930427
SE32,0.0
SE33,0.0
SI03,0.006376019616921743
SI04,0.02233978360891342
SK01,0.34911263175308704
SK02,0.20722372233867645
SK03,0.026875204344590505
SK04,0.023396341564754643
TR10,2.07469996958971
TR21,4.941346870859464
UKE4,0.0711028849085172
UKF1,0.43209443415204685
UKF2,0.5861257679139574
UKF3,0.5432453667744994
UKG1,0.3762924460073312
UKG2,0.10716918384035429
UKG3,0.407485756278038
UKH1,0.5181789263462027
UKH2,0.7132257493833701
UKH3,0.5454120154182116
UKI3,0.516711637377739
UKI4,0.5000900745391845
UKI5,0.5095789680878321
UKI6,0.5055033162236213
UKI7,0.5206712772448857
UKJ1,0.5250224255025386
UKJ2,0.4371775689224402
UKJ3,0.4459587295850118
UKJ4,0.337993207325538
NO09,0.00019425385010739168
NO0A,0.0
NO0B,0.0
HR05,0.013303858041763306
HR06,0.013860886730253697
NO02,0.0
NO06,0.0
NO07,0.0
NO08,0.0
