nuts,Annual Days With High Fire Danger (days) ensemble median - RCP4.5 - (2071 - 2100)
DED5,4.499517198078907
DEE0,3.838727528659197
DEF0,1.9415521082969813
DEG0,2.770719719549211
DK01,1.6795560304935162
DK02,1.0758362922530909
DK03,1.5094695119903638
DK04,0.8942290591792419
ES41,59.96637931236854
ES42,107.92472369854266
HU23,8.907148501047722
HU31,10.54700282216072
HU32,13.206395733814974
HU33,14.303641204650585
IE04,0.5784005948987144
EE00,0.7226269100434505
EL30,135.86880199725812
EL41,115.11538461538461
EL43,141.1538531963642
EL51,44.63390379685622
EL52,32.317657323984
FI20,0.9230769230769231
FR10,10.352007902585543
FRB0,14.03190701168317
FRC1,7.8216405889162655
FRC2,5.157487137816274
FRD1,6.133321317342611
FRD2,4.89323917719034
FRE1,2.83998220671828
FRE2,4.600733558718975
FRF1,4.771362327612364
NL13,2.634191443427251
NL21,3.3491186637144823
NL22,2.5979499324009967
NL23,2.455703533612765
NL31,1.8588270052121236
NL32,1.06961629482416
ITG2,79.04684360210712
ITH1,0.07676274429720181
ITH2,0.10474522598087788
FRI3,16.62056935750521
FRJ1,41.602643086360054
FRJ2,11.84202728821681
FRK1,6.539530389727308
FRK2,9.755263924598694
FRL0,38.31174901815561
FRM0,18.298498373765213
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,119.11426778940054
TR32,130.46055426964392
TR33,112.42130925105168
HR03,13.98518388087933
HR02,6.790663888821235
HU11,13.576370709217512
HU12,13.595046242842308
HU21,12.089323669672012
HU22,8.896103392426784
PT16,77.33723273644081
PT17,88.89902085524339
FRF2,6.2856831183800335
FRF3,5.617185089450616
FRG0,15.220234339053814
FRH0,8.362442144980797
FRI1,11.760810503592857
FRI2,6.475731602081885
ITC4,2.855996840275251
ITF1,13.540565376098339
ITF2,32.7871073942918
ITF3,38.31279791318453
ITF4,77.04810157189003
ITF5,63.810244633601265
ITF6,28.217568177443283
ITG1,91.24143072275015
LT01,2.2242771983146667
LT02,2.3011265483398278
LU00,3.3308501702088575
PL22,3.259361003453915
PL41,6.396280787312067
PL42,2.69885919128473
PT18,113.5811509352464
PT20,0.0
PT30,0.0
RO11,2.5826255831724176
RO12,0.775568100122305
RO21,5.421744569849509
RO22,23.042288083296555
RO31,13.97192250765287
RO32,11.987145786102001
ITH3,1.7822064929283583
ITH4,0.3495302206048599
ITH5,10.993391477144682
ITI1,19.167530389932487
ITI2,31.844556515033428
ITI3,17.44826963314643
ITI4,29.69725858248197
LI00,0.0
FI1D,0.12572873007649413
TR82,40.73395083500789
TR83,48.516019527728744
TR90,10.189107454740084
TRA1,48.41589531531701
TRA2,5.371342241764069
PL43,6.407873694713299
PL51,4.338604912161827
PL52,4.904987761607537
PL61,3.7431156407468595
PL62,2.4915139877165737
PL63,1.410089933241789
PL71,6.104597595448677
PL72,2.8655053686637144
PL81,2.638383207520327
PL82,1.3485629973359978
PL84,4.1888615778432445
PL91,3.85837343449776
PL92,3.521644222979935
PT11,46.43922717754658
PT15,123.65949836144081
TRB1,123.9485373863807
TRB2,102.01668783334586
TRC1,153.6971212533804
RS12,16.936273565659157
RS21,9.724526391579555
RS22,17.66796372486995
SE11,2.017484613909171
SE12,1.8189787010733898
NL33,1.210655431334789
NL34,2.2318267845190487
NL41,2.787344944591706
NL42,2.688573694572999
PL21,0.8493084446168863
UKM6,0.1127168986086662
TR22,94.81011669452374
TRC2,162.89212623009314
TRC3,169.13672344501202
UKC1,0.49787936818141204
UKC2,0.4171386808156967
UKD1,0.3129827394508399
UKD3,0.9847182723192068
UKD4,0.37728311923833996
UKD6,1.459097806077737
UKD7,0.7081816402765421
UKE1,2.4326283977581906
UKE2,1.2078441298351839
UKE3,3.2465044237100162
RO41,16.53967360349802
RO42,4.9480138787856465
RS11,15.92660771883451
TR41,83.83009279691257
TR42,20.912767997154823
TR51,108.92144423264723
TR52,133.73726477989783
TR61,109.307618361253
TR62,96.90363077016977
TR63,130.55623098520132
TR71,127.00883425199069
TR72,105.17377765362079
TR81,12.62467033129472
UKK1,3.901693011705692
UKK2,2.625403023683108
UKK3,2.0020007491111755
UKK4,1.747250582736272
UKL1,1.0101463488088205
UKL2,1.7394839585400546
UKM5,0.44989978751310933
UKM7,0.3995358720421791
UKM8,0.3893561933476191
UKM9,0.5592824008602363
UKN0,0.443189300596714
SE21,2.207018557649392
SE22,1.1879466239076395
SE23,1.2584591556268816
SE31,1.0379793211961021
SE32,0.6252563667411988
SE33,0.41963085184733456
SI03,1.0842277671282108
SI04,0.34849155593950015
SK01,13.35638564796402
SK02,9.09683009982109
SK03,1.4185309051894224
SK04,1.6146982163190842
TR10,48.0819515815148
TR21,70.95716212346004
UKE4,1.7861262766214518
UKF1,3.6740335366473746
UKF2,4.901375895509353
UKF3,4.267191732159028
UKG1,4.712248893884512
UKG2,2.8557749745937495
UKG3,4.420266239688947
UKH1,3.8478753050932517
UKH2,4.958583971628776
UKH3,4.00325560483795
UKI3,4.326845201162191
UKI4,4.499895788156069
UKI5,4.2743260493645305
UKI6,3.525038256095006
UKI7,3.826890629071456
UKJ1,4.217807327325527
UKJ2,3.7660183270390215
UKJ3,3.58411309037071
UKJ4,2.7637712938281207
NO09,1.1114440967257206
NO0A,0.3792273463824621
NO0B,0.0
HR05,4.055487502079743
HR06,4.3872858973649835
NO02,0.6951021880197984
NO06,0.2815937460041963
NO07,0.2479424742050469
NO08,0.8858509320192612
