nuts,Annual Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
EL65,122.32994490403395
ES11,34.545291020320015
ES12,5.665649253588456
ES13,6.546294945936936
ES21,12.751211808278011
ES22,48.242355640117935
ES23,50.00604658860426
ES24,93.86941234882062
ES30,111.09527587890625
IE05,1.1797366918852696
IE06,1.2797329649329185
IS00,0.47127492536002624
ITC3,8.033227053972391
FI19,1.2503078251790543
FI1B,3.15681402815076
FI1C,2.4459986010423074
DEA1,7.4324914536510525
DEA2,7.622819283404029
DEA3,6.936786051553029
DEA4,5.930977255965654
DEA5,5.750084999089058
DEB1,9.19059561049709
DEB2,9.71493717111074
DEB3,14.01860767373672
DEC0,12.294022877628986
DED2,6.547811170896659
DED4,5.677999938909824
DED5,9.812023985844393
DEE0,9.199903305333395
DEF0,4.862184490721959
DEG0,7.300110246986151
DK01,3.705183079609504
DK02,3.4123086631298065
DK03,2.0055678372199717
DK04,1.4153823058765669
ES41,75.17744856614333
ES42,126.36878673846905
HU23,18.08373072514167
HU31,18.785868837283207
HU32,24.028783596478977
HU33,24.70763483414283
IE04,0.6760234504651564
EE00,1.2530564401800244
EL30,156.40997021014874
EL41,137.03846153846155
EL43,154.4337392953726
EL51,58.00088119506836
EL52,51.693663377028244
FI20,0.7692307692307693
FR10,18.39599033158559
FRB0,24.828890525377712
FRC1,16.8329307276469
FRC2,13.312746927715265
FRD1,10.934523049455423
FRD2,9.975564498167772
FRE1,8.431976687449675
FRE2,11.752809025777074
FRF1,10.512917077312103
NL13,4.975349811407236
NL21,5.857195056401766
NL22,6.361108345481066
NL23,4.808577289948096
NL31,5.731194207301507
NL32,3.237506953569559
ITG2,100.00980964073769
ITH1,0.43630881149035233
ITH2,0.815332544537691
FRI3,29.263075021597054
FRJ1,52.68043958223783
FRJ2,24.82685213822585
FRK1,15.618745354505686
FRK2,18.713398676652176
FRL0,50.31150949918307
FRM0,30.210508346557617
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,140.3211669921875
TR32,148.23555462176984
TR33,128.63503734882062
HR03,28.524789076585037
HR02,13.923855148828947
HU11,22.309290775885948
HU12,22.742769342202408
HU21,20.759164094924927
HU22,15.687329677435068
PT16,97.29310725285457
PT17,99.6138675396259
FRF2,14.910165641886683
FRF3,13.39172089099884
FRG0,27.171420720907356
FRH0,16.34257089174711
FRI1,20.856853815225456
FRI2,16.287860204394047
ITC4,10.122383154355562
ITF1,30.72459602355957
ITF2,57.01629814734826
ITF3,64.33694369976337
ITF4,104.04227330134465
ITF5,88.29807252150316
ITF6,52.8678345313439
ITG1,119.3023910522461
LT01,4.401249956626159
LT02,3.3817590394308072
LU00,9.33053577863253
PL22,6.4848114383908415
PL41,10.401687246675674
PL42,5.086132624688057
PT18,131.0985594529372
PT20,0.0
PT30,0.0
RO11,7.741841731163172
RO12,2.873050592051676
RO21,12.729330848042782
RO22,36.041512966156006
RO31,19.5978277188081
RO32,13.517103406099173
ITH3,7.831566585371127
ITH4,3.6727080711951623
ITH5,27.411254002497746
ITI1,34.85297364455003
ITI2,50.98276739854079
ITI3,39.97875389685998
ITI4,48.4875849210299
LI00,0.03841697481962351
FI1D,0.245218448054332
TR82,58.69700065025916
TR83,61.477833674504204
TR90,18.96433734893799
TRA1,76.79526930588942
TRA2,21.01984346829928
PL43,10.692960413602682
PL51,8.29171836333206
PL52,8.739299526581398
PL61,6.044916010891589
PL62,3.650518449453207
PL63,3.5180699944209595
PL71,10.177378217761333
PL72,7.4823950574948235
PL81,8.319043138709207
PL82,5.182201403837937
PL84,5.989955476413552
PL91,6.994383743176093
PL92,6.624065305751103
PT11,67.27448478111855
PT15,138.96395580585187
TRB1,140.07203087439905
TRB2,124.60686727670523
TRC1,166.50833599384015
RS12,27.922893340771015
RS21,18.562084628985478
RS22,30.293248066535362
SE11,1.361337362573697
SE12,2.1836924387786825
NL33,4.042238735235655
NL34,6.460987587960867
NL41,7.86490029325852
NL42,8.658104521150772
PL21,3.3635687759289374
UKM6,0.07365720461194332
TR22,119.58438521165114
TRC2,176.8158956674429
TRC3,182.58309819148138
UKC1,1.3267669815283556
UKC2,0.9120397348530017
UKD1,0.3836571665910574
UKD3,0.876963367828956
UKD4,0.4466477552285561
UKD6,1.2141228197858884
UKD7,0.754246514577132
UKE1,4.60181539104535
UKE2,2.357674553990364
UKE3,4.256151982224905
RO41,24.37095880508423
RO42,11.147119366205656
RS11,27.538974395165077
TR41,104.15901858990009
TR42,36.32943344116211
TR51,124.8942648080679
TR52,142.8385297335111
TR61,119.74009059025691
TR62,116.02073786808894
TR63,139.89851848895734
TR71,136.85399451622595
TR72,119.2925767164964
TR81,29.65994772544274
UKK1,8.529914099149979
UKK2,7.097501517201845
UKK3,3.982376052783086
UKK4,4.336236639664723
UKL1,1.5401480246621828
UKL2,2.5184823856330834
UKM5,0.3708097029190797
UKM7,0.5310702940019277
UKM8,0.29195941812716997
UKM9,0.5426707060721058
UKN0,0.39143807612932646
SE21,3.8535548830404878
SE22,3.17162483658355
SE23,1.334895289861239
SE31,1.099435316828581
SE32,0.7265375202808243
SE33,0.43578900657415104
SI03,3.663130502288158
SI04,3.3224871250299306
SK01,21.163885584244362
SK02,16.059617766967186
SK03,4.0219308241055565
SK04,5.477267132355617
TR10,60.35539289621207
TR21,90.97622886070839
UKE4,2.3743941543193965
UKF1,5.5348119002122145
UKF2,8.301542188399113
UKF3,7.763683181542617
UKG1,6.640251508412453
UKG2,3.3245890172055135
UKG3,5.719177252971209
UKH1,7.554650482076865
UKH2,10.080846990530308
UKH3,8.77654937769358
UKI3,10.288020610809326
UKI4,10.115695907519413
UKI5,9.801526443316387
UKI6,8.806986176050627
UKI7,9.711102875379416
UKJ1,9.635271995113445
UKJ2,9.458455872077208
UKJ3,10.271435480851393
UKJ4,7.654306747019291
NO09,1.880969959955949
NO0A,0.6683268273392549
NO0B,0.0
HR05,10.024871676014019
HR06,10.068658539595512
NO02,0.6391045140962188
NO06,0.24550667290504163
NO07,0.35176457493351054
NO08,1.3442417566592877
