nuts,June Days With High Fire Danger (days) ensemble median - RCP8.5 - (2041 - 2070)
UKL2,0.09883729523668687
UKM5,0.030374077272911866
UKM7,0.03835524780054887
UKM8,0.019346686204274495
UKM9,0.02588799245034655
UKN0,0.015113986531893412
SE21,0.8954279572392504
SE22,0.6613976132124663
SE23,0.5700861202242474
SE31,0.1537212256419783
SE32,0.13113154431339352
SE33,0.09990919190070903
SI03,0.2552616697736084
SI04,0.07946012988686561
SK01,1.4527477353811264
SK02,1.032063145780315
SK03,0.3116929072265824
SK04,0.43934245988105736
TR10,6.583833682288726
TR21,10.291026363770166
UKE4,0.1955639123916626
UKF1,0.2939202495540182
UKF2,0.5691493918498357
UKF3,0.386507223919034
UKG1,0.29824151545763017
UKG2,0.17222407994170982
UKG3,0.29646453956762947
UKH1,0.3977887959529956
UKH2,0.6632300692300002
UKH3,0.4877342917025089
UKI3,0.7249213054776191
UKI4,0.7084233611822128
UKI5,0.661980206767718
UKI6,0.5498731235663096
UKI7,0.7084151421984036
UKJ1,0.638744902300338
UKJ2,0.4328780813763539
UKJ3,0.4199757929891348
UKJ4,0.32343319356441497
NO09,0.42446398007062575
NO0A,0.24321449274818102
NO0B,0.0
HR05,1.00358750919501
HR06,1.093934741616249
NO02,0.17828760901466012
NO06,0.09507729614463946
NO07,0.11113803471283366
NO08,0.3272993776015937
