nuts,October Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
DE50,0.0
DE60,0.0
DE71,0.1853630175957313
DE72,0.025785353751136705
DE73,0.019312787514466506
DE80,0.059782560055072494
DE91,0.004043216315599589
BG41,0.2100216903938697
BG42,1.0306819207393205
CH01,0.018610246622791655
AT32,0.0
AT33,0.0020366341162186405
AT34,0.0
BE10,0.11543538020207332
BE23,0.14748705808932966
BE24,0.09235029868208446
BE25,0.19017716095997736
BE31,0.11247259378433228
BE32,0.13268073590902182
BE33,0.0479217696075256
BE34,0.12676403270317957
BE35,0.05552948896701519
BG31,0.5198172353781186
BG32,0.11521303997589992
BG33,0.152453697931308
BG34,0.4628567205598721
DE92,0.002437557738560897
DE93,0.027121264200944167
DE94,0.0041014282749249386
CZ07,0.014760328026918264
CZ08,0.024996512211286105
AL01,0.05401614594918031
AL02,0.29066977821863615
AL03,0.49464578152849126
AT11,0.06251313566015317
AT12,0.03275350194710951
AT13,0.07692307692307693
AT21,0.0
AT22,0.0
AT31,0.0
DK05,0.0
BE21,0.11204395844386174
BE22,0.02445534788645231
ES43,10.903874158859253
ES51,1.4509006830362172
ES52,4.175638570235326
ES53,1.2828318660075848
ES61,8.872326300694393
ES62,6.356547573438058
ES63,0.0
ES64,0.0
CH02,0.009249871453413596
CH03,0.013965261383698536
CH04,0.0
CH05,0.005453440289084728
CH06,0.0
CH07,0.0
CY00,16.622099894743698
CZ01,0.15359932413467994
CZ02,0.18760199414996
CZ03,0.037991577616104714
CZ04,0.05832323661217323
CZ05,0.08856791702027504
CZ06,0.0919838547706604
DE40,0.056171804666519165
EL53,1.3787928447127342
EL54,1.0461561192686741
EL61,1.3370009801135614
EL62,0.0
EL63,2.3464142344892025
ES70,0.0
ITC1,0.02069929987192154
ITC2,0.03997457457276491
DE11,0.03585052031737108
DE12,0.042546950853787936
DE13,0.045496161167438216
DE14,0.01596674552330604
DE21,0.008688526514631052
DE22,0.0
DE23,0.08900972169179183
DE24,0.1437898908670132
DE25,0.09818180937033433
DE26,0.11044422479776236
DE27,0.004850498185707972
DE30,0.05775292561604427
EL42,12.846153846153847
LV00,0.009608429498397388
ME00,0.09728000599604386
MK00,0.9296461389614985
MT00,0.0
NL11,0.005895009407630334
NL12,0.0
EL64,3.798005475447728
EL65,5.071883086974804
ES11,1.1334303321603398
ES12,0.3300315479819591
ES13,0.4023694350169255
ES21,0.8891084744380071
ES22,3.7687778083177714
ES23,4.255930022551463
ES24,6.240773145969097
ES30,8.171563079723946
IE05,0.0035466594764819513
IE06,0.0030764762598734638
IS00,0.00015859074818973357
ITC3,0.009601008433562059
FI19,0.0
FI1B,0.027679681921234496
FI1C,0.009236226861293498
DEA1,0.040900661395146296
DEA2,0.03425458532113295
DEA3,0.01641020866540762
DEA4,0.003379004505964426
DEA5,0.0
DEB1,0.16972557168740493
DEB2,0.13443264594444862
DEB3,0.2220071337830562
DEC0,0.0807376392185688
DED2,0.03835284480681786
DED4,0.03919209425265972
DED5,0.15647002366872934
DEE0,0.0807569118646475
DEF0,0.03585783793376042
DEG0,0.08481891309985748
DK01,0.05137653075731718
DK02,0.06451405470187847
DK03,0.021797691400234517
DK04,0.0029832376883580135
ES41,6.0451804261941176
ES42,9.887344195292545
HU23,0.10157286003232002
HU31,0.2674874181930835
HU32,0.40295990441854185
HU33,0.385679406615404
IE04,0.0
EE00,0.0017527092534762162
EL30,12.326022936747624
EL41,8.884615384615385
EL43,13.317850002875694
EL51,2.921527807529156
EL52,0.591675252868579
FI20,0.07692307692307693
FR10,0.7392236846857346
FRB0,0.8412177608563349
FRC1,0.37579547241330147
FRC2,0.2213047330196087
FRD1,0.47867762583952683
FRD2,0.5533318261687572
FRE1,0.2612422246199388
FRE2,0.4915651541489821
FRF1,0.08962437281241784
NL13,0.0
NL21,0.010096014692233158
NL22,0.028975699956600483
NL23,0.0
NL31,0.02562923156298124
NL32,0.0
ITG2,2.9625638815072866
ITH1,0.003349607953658471
ITH2,0.0021567237205230272
FRI3,0.688409841977633
FRJ1,1.0162860315579634
FRJ2,0.7892892375015296
FRK1,0.5326285212515638
FRK2,0.277564020254291
FRL0,0.6576502304524183
FRM0,0.46579275079644644
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,11.020497111173777
TR32,14.706963630822989
TR33,11.656245607596178
HR03,0.1201682394513717
HR02,0.0913098629277486
HU11,0.17308253393723413
HU12,0.2402026389653866
HU21,0.14333527735792673
HU22,0.09775573000884973
PT16,6.4113386410933275
PT17,5.766804777658903
FRF2,0.23052967053193313
FRF3,0.1417616416628544
FRG0,0.8977015441140304
FRH0,0.6750831883400679
FRI1,0.7027747696981981
FRI2,0.477001612003033
ITC4,0.03779287005846317
ITF1,0.15926866290661004
ITF2,0.8799451807370553
ITF3,0.5815083671074647
ITF4,2.2273669257186928
ITF5,1.859652267052577
ITF6,0.3133342412228768
ITG1,2.02809665681651
LT01,0.011852358252956318
LT02,0.0056203014862078885
LU00,0.13055914181929368
PL22,0.07457170126816401
PL41,0.32041414511891514
PL42,0.07812508611151806
PT18,8.992683043846718
PT20,0.0
PT30,0.0
RO11,0.0932246374969299
RO12,0.012450669104090104
RO21,0.05199444114875335
RO22,0.2370288230550404
RO31,0.2017206708327509
RO32,0.005149849905417516
ITH3,0.028781345257392295
ITH4,0.0017623700774632967
ITH5,0.10420993257027406
ITI1,0.040481620539839454
ITI2,0.12829186681371468
ITI3,0.06020568769711714
ITI4,0.06674849156003732
LI00,0.0
FI1D,0.00026415960522941674
TR82,3.5143825732744656
TR83,3.9067729069636417
TR90,1.1832477209659724
TRA1,5.01103451840866
TRA2,1.2752107381820679
PL43,0.10973215561646682
PL51,0.15715662805506816
PL52,0.1665737537237314
PL61,0.10489584806446846
PL62,0.04090187182793251
PL63,0.03619227443750088
PL71,0.1690691256752381
PL72,0.08279046602547169
PL81,0.10504033932319054
PL82,0.028362089338210914
PL84,0.058612358111601606
PL91,0.07496840220231277
PL92,0.07846623888382545
PT11,2.441579095732707
PT15,10.416216446803165
TRB1,11.420362243285545
TRB2,9.901549962850718
TRC1,16.3706237077713
RS12,0.5384653319533055
RS21,0.1277970508314096
RS22,0.43032658196842444
SE11,0.0
SE12,0.0
NL33,0.01030985896403973
NL34,0.10259479742783767
NL41,0.05908153148797842
NL42,0.059573462376227744
PL21,0.033742210612847254
UKM6,0.0
TR22,5.752704548577849
TRC2,18.5595923937284
TRC3,20.281878375090084
UKC1,0.022699397343855638
UKC2,0.00725378325352302
UKD1,0.0
UKD3,0.007696788471478682
UKD4,0.0
UKD6,0.0
UKD7,0.0
UKE1,0.39983007541069615
UKE2,0.08972948216474973
UKE3,0.24620727965464959
RO41,0.45061338825437885
RO42,0.20225234046721688
RS11,0.40984856394621044
TR41,7.899813298995678
TR42,1.3297922920722227
TR51,12.04134933765118
TR52,15.31462342922504
TR61,11.536046486634474
TR62,10.45818713765878
TR63,12.359665950903526
TR71,14.189240804085365
TR72,10.304975858101479
TR81,0.8679691048768851
UKK1,0.17020798646486723
UKK2,0.06804401599443875
UKK3,0.05589607128730187
UKK4,0.06774484194242038
UKL1,0.014921285785161532
UKL2,0.04276641057087825
UKM5,0.0
UKM7,0.0
UKM8,0.0
UKM9,0.0
UKN0,0.0
SE21,0.0
SE22,0.01685380620452074
SE23,0.0005909965660136479
SE31,0.0
SE32,0.0
SE33,0.0
SI03,0.0
SI04,0.0
SK01,0.19881422244585478
SK02,0.1173861943758451
SK03,0.012207028957513662
SK04,0.043533396548949756
TR10,2.4202569172932553
TR21,5.025648506788107
UKE4,0.09254195139958309
UKF1,0.29496085529143995
UKF2,0.3480942931312781
UKF3,0.5452857991823783
UKG1,0.1373042706400156
UKG2,0.0880143275627723
UKG3,0.16241177114156577
UKH1,0.4548343282479506
UKH2,0.5347496477457193
UKH3,0.3803539562683839
UKI3,0.49989619621863735
UKI4,0.44220365010775053
UKI5,0.4393438192514273
UKI6,0.269110211959252
UKI7,0.5095276098984939
UKJ1,0.3491872153603114
UKJ2,0.19670203557381263
UKJ3,0.17549488177666298
UKJ4,0.20336288672227126
NO09,0.0
NO0A,0.0
NO0B,0.0
HR05,0.007666784410293286
HR06,0.03998959050155603
NO02,0.0
NO06,0.0
NO07,0.0003590734603886421
