nuts,September Days With High Fire Danger (days) ensemble median - RCP4.5 - (2041 - 2070)
NL33,0.17548592885335287
NL34,0.34797681818405785
NL41,0.6317243384818236
NL42,0.9057994571824869
PL21,0.07622526589160164
UKM6,0.012875893929352364
TR22,16.109978238741558
TRC2,29.38539040883382
TRC3,29.710223770141603
UKC1,0.08239065011342367
UKC2,0.03965208853284518
UKD1,0.01573537488778432
UKD3,0.03996514057119687
UKD4,0.01581561267375946
UKD6,0.019631768266359966
UKD7,0.02003855307896932
UKE1,0.4699587807059288
UKE2,0.1233510926986734
UKE3,0.2867941369613012
RO41,2.1528756727774936
RO42,0.5334666055471947
RS11,1.9844796309868495
TR41,14.547614709536235
TR42,3.5478602717320125
TR51,20.32442881266276
TR52,24.594520123799644
TR61,18.84239126841227
TR62,18.60809892018636
TR63,24.88219477335612
TR71,24.552379480997722
TR72,20.549012851715087
TR81,2.2689876858145
UKK1,0.6365369142964482
UKK2,0.4169406642516454
UKK3,0.21853876089056332
UKK4,0.1788302303602298
UKL1,0.04255828162034352
UKL2,0.058140422031283376
UKM5,0.021347906564672788
UKM7,0.027847119607031345
UKM8,0.01578451966245969
UKM9,0.02117295435940226
UKN0,0.01571156413604816
SE21,0.05730175677066048
SE22,0.12593554103126128
SE23,0.03448005256553491
SE31,0.0020609920533994834
SE32,0.00031263170142968496
SE33,0.0004119195509701967
SI03,0.019489472514639297
SI04,0.02012984212487936
SK01,0.8632959636549155
SK02,0.6662860326779385
SK03,0.06317426686485608
SK04,0.13404579361279806
TR10,8.696171639362971
TR21,14.01695069471995
UKE4,0.12445440466205279
UKF1,0.42134955612321695
UKF2,0.5900987998892864
UKF3,0.8834144687900941
UKG1,0.3747836872935295
UKG2,0.11147990201910336
UKG3,0.3852773870031039
UKH1,1.2335832394659518
UKH2,1.3817075649897257
UKH3,1.4079592056572436
UKI3,1.050022479891777
UKI4,1.149864653746287
UKI5,1.2234707653522492
UKI6,1.04448923766613
UKI7,0.9955951685706774
UKJ1,0.7734024689222375
UKJ2,1.0568854791422686
UKJ3,1.038173078497251
UKJ4,1.0217561436196168
NO09,0.01680469592101872
NO0A,0.00013120540728171667
NO0B,0.0
HR05,0.21669245387117067
HR06,0.1662549001475175
NO02,0.004529374077295264
NO06,0.0
NO07,0.000981533449764053
NO08,0.01826644513445596
