nuts,June Days With High Fire Danger (days) ensemble median - RCP4.5 - (2041 - 2070)
DE50,0.20388045112291972
DE60,0.43017249057690304
DE71,0.5704521803185344
DE72,0.289016779884696
DE73,0.17244083819290001
DE80,0.7376370038837194
DE91,0.39860592087109886
BG41,0.6986393115172783
BG42,2.260327178177734
CH01,0.019702679539720217
AT32,0.013269288589557011
AT33,0.012747150907913844
AT34,0.010562791426976522
BE10,0.5333333333333333
BE23,0.7293588131666183
BE24,0.5066674917936325
BE25,0.6611429230620464
BE31,0.3897301534811656
BE32,0.619703192015489
BE33,0.21478723088900248
BE34,0.17017849472661814
BE35,0.19745508295794328
BG31,2.915890474555393
BG32,1.952711010258645
BG33,1.9610687886054317
BG34,1.623486186315616
DE92,0.3934698648750782
DE93,0.5951383439513545
DE94,0.43898451620091994
CZ07,0.4161955370257298
CZ08,0.09491661017139753
AL01,1.1254465152819952
AL02,5.5809186294674875
AL03,5.956996402392785
AT11,1.151811918616295
AT12,0.7796557263160745
AT13,1.3669470826784769
AT21,0.01416562261680762
AT22,0.019948271661996843
AT31,0.05662663262337446
DK05,0.3472947508096695
BE21,0.6390018636981646
BE22,0.43882821723818777
ES43,17.349559195836385
ES51,6.50652693460385
ES52,14.037119392553965
ES53,5.689938523372015
ES61,17.198663751284283
ES62,20.530090363820396
ES63,0.0
ES64,0.0
CH02,0.04572555882235368
CH03,0.08166127180059751
CH04,0.06417550742626191
CH05,0.03816214771941304
CH06,0.024619124457240106
CH07,0.01770980010430018
CY00,26.58015511830648
CZ01,0.39559661149978637
CZ02,0.4612714263920983
CZ03,0.25545014726618925
CZ04,0.42205014551679293
CZ05,0.342809408189108
CZ06,0.8619882568717003
DE40,1.1698771983695526
EL53,7.089540719985962
EL54,5.729673332969347
EL61,11.214593648910522
EL62,0.0
EL63,14.598343642552694
ES70,0.0
ITC1,0.34494330585002897
ITC2,0.027528395503759386
DE11,0.2931572485094269
DE12,0.2554507066185276
DE13,0.180315253076454
DE14,0.08943699337542058
DE21,0.11123438843836388
DE22,0.32914070462187134
DE23,0.4728068210184574
DE24,0.3317670751363039
DE25,0.6126832796260715
DE26,0.39240995806952317
DE27,0.10115192892650764
DE30,1.7541361009081204
EL42,16.333333333333332
LV00,0.2366406923936059
ME00,0.4321951476857066
MK00,5.504054354131222
MT00,0.0
NL11,0.2232325941324234
NL12,0.15869731605052947
EL64,16.43128391901652
EL65,21.34257958730062
ES11,0.9790046212573846
ES12,0.09945850931107998
ES13,0.1673831897477309
ES21,0.5346751073375344
ES22,4.977823242545128
ES23,4.1186827729145685
ES24,10.619470478097599
ES30,14.837165641784669
IE05,0.025915551744401456
IE06,0.018879731247822443
IS00,0.06880645910277963
ITC3,0.19225519647200903
FI19,0.19093208629637956
FI1B,0.3412492048616211
FI1C,0.2823017684121927
DEA1,0.40872394231458503
DEA2,0.25950930298616487
DEA3,0.6850096698229512
DEA4,0.3726249506076177
DEA5,0.28777871845910946
DEB1,0.40594339134792484
DEB2,0.37932729311287405
DEB3,0.5501881174743175
DEC0,0.465395383660992
DED2,0.44376772331694764
DED4,0.25158107789854206
DED5,0.6176358333478371
DEE0,0.8898460639330248
DEF0,0.4271054431796074
DEG0,0.3240205064415932
DK01,0.6331056182583173
DK02,0.3885146384437879
DK03,0.4255020782972376
DK04,0.4287567329903444
ES41,8.439583856860796
ES42,16.78227020104726
HU23,2.2232873268425464
HU31,2.459324853308499
HU32,2.4909184356530507
HU33,2.8409686367958784
IE04,0.025991003960371017
EE00,0.23690764534597594
EL30,25.073204676310223
EL41,18.383333333333333
EL43,24.121114921569824
EL51,5.048645128806432
EL52,6.325909636418024
FI20,0.16666666666666666
FR10,0.9957496981446942
FRB0,1.539701972839733
FRC1,0.7408084517034391
FRC2,0.5421566193923354
FRD1,0.5408962996676564
FRD2,0.47549290986110765
FRE1,0.5677145512153705
FRE2,0.5684359390909474
FRF1,0.3969158804665009
NL13,0.3157838185628255
NL21,0.605173933506012
NL22,0.6374747494856516
NL23,0.5560739676157633
NL31,0.5888326967755954
NL32,0.4048413584629695
ITG2,12.85086537996928
ITH1,0.006497057092686494
ITH2,0.010241129497687022
FRI3,1.2609691953596969
FRJ1,4.650138716896375
FRJ2,0.7127434163354337
FRK1,0.48525799269167086
FRK2,0.9555240126947562
FRL0,5.0909879793723425
FRM0,1.830782884483536
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,22.17747583389282
TR32,23.337741883595786
TR33,20.02800226211548
HR03,1.2677560888851682
HR02,0.9453042046787838
HU11,2.891654284795125
HU12,2.9718231140946347
HU21,2.394359054416418
HU22,1.8614103108644486
PT16,11.556899877389272
PT17,13.842324392000835
FRF2,0.6457792734416823
FRF3,0.5011078916490078
FRG0,1.0040607925814886
FRH0,0.5896426472192009
FRI1,0.8924087141950925
FRI2,0.4503414194410046
ITC4,0.6902527979264657
ITF1,1.6046860478818417
ITF2,5.8153639398515224
ITF3,6.094753592212995
ITF4,16.048353346188865
ITF5,13.631102403004965
ITF6,6.093858567873637
ITG1,19.506822522481283
LT01,0.4495012782514095
LT02,0.4600076981354505
LU00,0.29721095810333886
PL22,0.26137185127784807
PL41,1.2362088944142064
PL42,0.9508396172275145
PT18,17.362869978447755
PT20,0.0
PT30,0.0
RO11,0.46036728224717083
RO12,0.15318587936150532
RO21,1.5669563015922905
RO22,4.027242611829812
RO31,2.3221039765203995
RO32,2.1627992883324625
ITH3,0.37018131803100307
ITH4,0.02358329618970553
ITH5,2.3871734673157334
ITI1,2.7657781762381393
ITI2,5.025868706901869
ITI3,2.890552716081341
ITI4,3.64271621213605
LI00,0.0
FI1D,0.05382147378016574
TR82,4.623120870192846
TR83,5.821085924903552
TR90,0.501599993587782
TRA1,4.22864495019118
TRA2,0.13396153052647908
PL43,1.6024682250184317
PL51,0.7224424067884684
PL52,0.46403816913565
PL61,0.5683939910804232
PL62,0.434973980129386
PL63,0.6787058463320136
PL71,0.7387609083205462
PL72,0.5780974353042742
PL81,0.5250059560872614
PL82,0.25162010062485934
PL84,0.5119029964009921
PL91,0.5815858906134963
PL92,0.5480814484258493
PT11,5.375601744651794
PT15,18.20478513116638
TRB1,18.245530104637147
TRB2,11.950386313597361
TRC1,25.558053716023764
RS12,2.878237441678842
RS21,0.9492496956139803
RS22,2.185645113326609
SE11,0.5836608675618966
SE12,0.764323303087925
NL33,0.4579749641319116
NL34,0.6293963151673476
NL41,0.6056809986631075
NL42,0.45906468977530795
PL21,0.09406511317938566
UKM6,0.01905939488982161
TR22,15.320987351735432
TRC2,27.716743977864585
TRC3,28.387471453348795
UKC1,0.06274159563084443
UKC2,0.051175449043512344
UKD1,0.023037045945723852
UKD3,0.00666085680325826
UKD4,0.0
UKD6,0.009838405127326647
UKD7,0.0
UKE1,0.09816665947437286
UKE2,0.06960689922173818
UKE3,0.10881242603063583
RO41,2.592119699685524
RO42,0.7188923786704738
RS11,2.496851189682881
TR41,13.89300172328949
TR42,2.3930072255432604
TR51,17.783363660176594
TR52,21.275466791788737
TR61,17.98675968647003
TR62,12.335373552640279
TR63,20.21208553314209
TR71,19.81392369270325
TR72,13.545335535208384
TR81,0.6785249059398969
UKK1,0.2568964873130123
