nuts,Spring Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
UKM6,0.011011160941173633
TR22,4.387455178859333
TRC2,15.554633117591342
TRC3,16.759079207976658
UKC1,0.07455832237998644
UKC2,0.055275474985440574
UKD1,0.057342175766825675
UKD3,0.15664146741231283
UKD4,0.10718058049678802
UKD6,0.12149005346000194
UKD7,0.10001928607622783
UKE1,0.2800359388192495
UKE2,0.11268791208664576
UKE3,0.21328319907188414
RO41,1.6494168861148257
RO42,0.5971570333155493
RS11,1.3610294748097658
TR41,5.588808351258437
TR42,0.6794730504974723
TR51,7.622771976888179
TR52,10.706003538767497
TR61,4.520048190653324
TR62,2.7169139185299476
TR63,5.6670934168001015
TR71,8.423440692822139
TR72,2.9802892661343017
TR81,0.14820080902427435
UKK1,0.24431848712265491
UKK2,0.16405955416460832
UKK3,0.19090397134423256
UKK4,0.15074736240009468
UKL1,0.08691685994466146
UKL2,0.09846831063429515
UKM5,0.04061540023734172
UKM7,0.04831731555362542
UKM8,0.06490229815244675
UKM9,0.06812064706658323
UKN0,0.07563625847299894
SE21,0.5433391456802686
SE22,0.336783132267495
SE23,0.3957663915740947
SE31,0.25359412760008126
SE32,0.1616544902169456
SE33,0.05508026148114974
SI03,0.0879990100239714
SI04,0.01930593140423298
SK01,1.3186855711042882
SK02,0.75483208457008
SK03,0.17449756034960348
SK04,0.2553156521792213
TR10,1.2550281282514333
TR21,2.6266939944277206
UKE4,0.18240482360124588
UKF1,0.23612227564056715
UKF2,0.3139255783210198
UKF3,0.3414982574681441
UKG1,0.226968660702308
UKG2,0.12526797217627367
UKG3,0.2371073270837466
UKH1,0.3371192020053665
UKH2,0.38795341898997626
UKH3,0.2208426158875227
UKI3,0.3166441818078359
UKI4,0.2416666398445765
UKI5,0.22856958607832592
UKI6,0.24441458582878112
UKI7,0.3166948467493057
UKJ1,0.2683753651877244
UKJ2,0.24640438109636306
UKJ3,0.2378674844900767
UKJ4,0.1762159764766693
NO09,0.13789318113898238
NO0A,0.02517142964837452
NO0B,0.0
HR05,0.2600294423600038
HR06,0.2775561363125841
NO02,0.15616774127508204
NO06,0.022245432545120517
NO07,0.0023003507715960345
NO08,0.17353048250079156
