nuts,October Days With High Fire Danger (days) ensemble median - RCP4.5 - (2041 - 2070)
ES22,1.9201386198401451
ES23,1.822347274919351
ES24,3.535717965165774
ES30,4.976730191210906
IE05,0.016399258375167848
IE06,0.023264444867769875
IS00,6.905316840857267e-05
ITC3,0.015283252795537312
FI19,0.0
FI1B,0.0027058877050876616
FI1C,0.003771368165810903
DEA1,0.13411788331965604
DEA2,0.12876975840578478
DEA3,0.0807465727130572
DEA4,0.05553341706593831
DEA5,0.020045705636342368
DEB1,0.07041495361675819
DEB2,0.07387145832180977
DEB3,0.09322766506423553
DEC0,0.07454571574926376
DED2,0.0019901509086290995
DED4,0.008498713374137878
DED5,0.09614445169766744
DEE0,0.13669292960936824
DEF0,0.02035837322473526
DEG0,0.07006321869169672
DK01,0.03333333333333333
DK02,0.03333333333333333
DK03,0.006866203558941682
DK04,0.0025566764175891875
ES41,2.9783831709374984
ES42,5.894381374617418
HU23,0.025944514914105335
HU31,0.2776144330079357
HU32,0.2866440081348022
HU33,0.1308931943960488
IE04,0.013958683672050635
EE00,0.006192583373437325
EL30,8.466371518373489
EL41,5.55
EL43,9.983569661776224
EL51,1.7212714751561482
EL52,0.3154823791856567
FI20,0.0
FR10,0.46456563534835976
FRB0,0.6093758959633608
FRC1,0.2107964462911089
FRC2,0.07810328006744385
FRD1,0.352148832877477
FRD2,0.2503590981165568
FRE1,0.38748131195704144
FRE2,0.39686561599373815
FRF1,0.0674782489736875
NL13,0.14509915908177692
NL21,0.1290598491827647
NL22,0.12803660109639167
NL23,0.06300791079799334
NL31,0.07503061691919963
NL32,0.05421328544616699
ITG2,2.035826846336325
ITH1,0.003612246612707774
ITH2,0.0
FRI3,0.7957719470063845
FRJ1,1.0256402478863795
FRJ2,0.44709080341272056
FRK1,0.27352911365839344
FRK2,0.1751476946597298
FRL0,0.9526950634084642
FRM0,0.2991371804227432
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,5.688915686433514
TR32,9.414723161856333
TR33,7.494685145219167
HR03,0.08742960623155037
HR02,0.02757452962299188
HU11,0.1874377240737279
HU12,0.18284681513905526
HU21,0.08844734076410532
HU22,0.059637233366568884
PT16,3.6428525767909985
PT17,3.4456515491008757
FRF2,0.15187542975569765
FRF3,0.08566555418074132
FRG0,0.8194009939829509
FRH0,0.5420273772751292
FRI1,0.5703689157341917
FRI2,0.415864809602499
ITC4,0.05394117183362444
ITF1,0.08619980017344157
ITF2,0.460198301076889
ITF3,0.266324100146691
ITF4,1.4474881429846087
ITF5,1.0255491809919477
ITF6,0.13402097932994367
ITG1,1.4210152271514138
LT01,0.009235436717669169
LT02,0.01404162213827173
LU00,0.06814589301745097
PL22,0.03370549430449803
PL41,0.13678226731717585
PL42,0.18546872735023498
PT18,6.1310649494019644
PT20,0.0
PT30,0.0
RO11,0.030909662088379263
RO12,0.004564765623460213
RO21,0.031061582236240306
RO22,0.23275838145054878
RO31,0.09421474495902657
RO32,0.01114864945411682
ITH3,0.0506195817142725
ITH4,0.006861437608798345
ITH5,0.15648913600792488
ITI1,0.1413947567033271
ITI2,0.1859450822075208
ITI3,0.16285040968408188
ITI4,0.1220951944279174
LI00,0.0
FI1D,0.0
TR82,2.3587875071913005
TR83,2.583610665301482
TR90,0.6900309601177772
TRA1,3.052791498787701
TRA2,0.3349038322766622
PL43,0.10139781460165978
PL51,0.09357440074284872
PL52,0.05536966963360707
PL61,0.04530101791024208
PL62,0.010672110986585418
PL63,0.05947697473069032
PL71,0.08093894322713216
PL72,0.008533494671185811
PL81,0.029140494919071596
PL82,0.011325183572868507
PL84,0.03425968140363693
PL91,0.017104355494181316
PL92,0.03467337479814887
PT11,1.825285510967175
PT15,6.701580094049374
TRB1,9.267083994547527
TRB2,6.483454661568006
TRC1,14.903423364957174
RS12,0.3542405403219163
RS21,0.10415147282183171
RS22,0.23415637429182729
SE11,0.0016974933445453645
SE12,0.015512566454708577
NL33,0.06449686388174693
NL34,0.19268328547477723
NL41,0.23692134891947111
NL42,0.2438571867843469
PL21,0.0023143500089645385
UKM6,0.0009835755452513694
TR22,3.930442047615846
TRC2,16.89321656624476
TRC3,18.17583284378052
UKC1,0.04121912866830826
UKC2,0.02393240009744962
UKD1,0.0027728699147701263
UKD3,0.03329459006587664
UKD4,0.0035283292333285012
UKD6,0.01177566647529602
UKD7,0.0
UKE1,0.17965094198783238
UKE2,0.05243339395771424
UKE3,0.055519064019123716
RO41,0.2736335709691048
RO42,0.06728246275645991
RS11,0.4300274101396402
TR41,4.580179016788801
TR42,0.7205823928738634
TR51,8.825036998589834
TR52,11.132506926854452
TR61,6.757675463954608
TR62,7.514802904923757
TR63,10.940116238594054
TR71,9.882126622398694
TR72,7.415482823550701
TR81,0.564452888071537
UKK1,0.1239918847878774
UKK2,0.10650223096211751
UKK3,0.018302195022503534
UKK4,0.025291127587358155
UKL1,0.013466451565424602
UKL2,0.022181480998794238
UKM5,0.0
UKM7,0.0013928499072790145
UKM8,0.0
UKM9,0.005116866032282511
UKN0,0.0012539724508921306
SE21,0.030364248156547546
SE22,0.038539446393648785
SE23,0.0007424806555112203
SE31,0.0012604195935030779
SE32,0.0
SE33,6.897934557249149e-05
SI03,0.0027031478161613147
SI04,0.0022461277743180594
SK01,0.15303716324269773
SK02,0.11329644673193494
SK03,0.010567391850054264
SK04,0.017160815466195346
TR10,1.5043537775675455
TR21,3.6162840228527786
UKE4,0.04001693030198415
UKF1,0.13455123752355574
UKF2,0.33058378094186386
UKF3,0.44221361974875134
UKG1,0.15693827370802563
UKG2,0.06911017795403798
UKG3,0.23334371944268545
UKH1,0.3525761985530456
UKH2,0.3347449779510498
UKH3,0.3512443964680036
UKI3,0.2833558162053426
UKI4,0.2999774451057116
UKI5,0.31901631156603494
UKI6,0.32223714888095856
UKI7,0.3124478926261266
UKJ1,0.2270285129547119
UKJ2,0.3707277546326319
UKJ3,0.28882981141408287
UKJ4,0.3096002201239268
NO09,0.0
NO0A,0.0
NO0B,0.0
HR05,0.0
HR06,0.0034663920601209004
NO02,0.0
NO06,0.0
NO07,0.0
NO08,0.0
