nuts,June Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
DE50,0.2389932504067054
DE60,0.4309525272020927
DE71,0.8657526992834531
DE72,0.580215009359213
DE73,0.2365112969508538
DE80,0.464909048894277
DE91,0.17471113285193077
BG41,2.252123828117664
BG42,4.6443040529982405
CH01,0.09712697880772445
AT32,0.03220751193853525
AT33,0.05778199950089821
AT34,0.0731644922724137
BE10,0.576872312105619
BE23,0.8215261479982963
BE24,0.6961287747208889
BE25,0.7471694582356856
BE31,0.5327461212873459
BE32,0.857405865421662
BE33,0.19353651369993502
BE34,0.3336228590745192
BE35,0.3560223983457455
BG31,5.591321761791523
BG32,3.4867964811049976
BG33,4.857584628348167
BG34,4.611983860914524
DE92,0.3919191360473633
DE93,0.6453056249480981
DE94,0.4911014646864854
CZ07,0.7342465273462809
CZ08,0.3346631658764986
AL01,4.331499509513378
AL02,10.374653119307299
AL03,14.171000003814697
AT11,1.701618649638616
AT12,1.0432788261140769
AT13,2.3329941974236417
AT21,0.032771312846587256
AT22,0.11198107812267083
AT31,0.06883052507272133
DK05,0.23068908086189857
BE21,0.6086280804414016
BE22,0.5063823186434232
ES43,22.599357531620907
ES51,9.983611730428843
ES52,19.31453407727755
ES53,11.18880743246812
ES61,22.3367736522968
ES62,24.489360956045296
ES63,0.0
ES64,0.0
CH02,0.07695835355955821
CH03,0.1222123119693536
CH04,0.11555824829981877
CH05,0.07961020296296248
CH06,0.05994922180588429
CH07,0.08178854561769046
CY00,26.92825332054725
CZ01,0.7206446390885574
CZ02,0.7175471865786955
CZ03,0.2830297419658074
CZ04,0.5271096613544685
CZ05,0.38240560402090734
CZ06,1.1227707719573607
DE40,0.8335058901172417
EL53,13.92483065678523
EL54,15.807299540593075
EL61,17.681953283456657
EL62,0.0
EL63,22.600065873219418
ES70,0.0
ITC1,1.3636829976279001
ITC2,0.15374334930227354
DE11,0.3392137915182572
DE12,0.5474463076545641
DE13,0.349186480905001
DE14,0.03343825185528168
DE21,0.03318405609864455
DE22,0.09472630459528703
DE23,0.2965156983297605
DE24,0.32338012009859085
DE25,0.29925627490648854
DE26,0.3735351883448087
DE27,0.11948834359645844
DE30,1.0575375373546894
EL42,23.615384615384617
LV00,0.27510234971459097
ME00,1.8500692658126354
MK00,9.814448652359156
MT00,0.0
NL11,0.13631334671607384
NL12,0.20715702840915093
EL64,22.20049469287579
EL65,25.64805426964393
ES11,2.0321732667776256
ES12,0.2845656065127024
ES13,0.4856024229755768
ES21,1.4248438198119402
ES22,7.861603498458862
ES23,7.881608605384827
