nuts,Summer Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
DEF0,2.978177888462177
DEG0,5.18440131814434
DK01,2.8461948335170746
DK02,2.631856330885337
DK03,1.3688577409260547
DK04,0.8975464741771038
ES41,51.3024415236253
ES42,77.14793161245493
HU23,16.110825946697823
HU31,15.307205566993126
HU32,18.382363447776207
HU33,20.17099769298847
IE04,0.07368376507208897
EE00,1.2337236716053808
EL30,88.30076833871695
EL41,86.38461538461539
EL43,84.93410844069261
EL51,38.504953090961166
EL52,37.438820105332596
FI20,0.46153846153846156
FR10,14.39974955526682
FRB0,17.877647072076797
FRC1,13.245741319197874
FRC2,10.540696473648914
FRD1,7.775509093959744
FRD2,8.12134358071937
FRE1,7.460168061348108
FRE2,9.597443587003418
FRF1,9.01705163430709
NL13,2.469664409183539
NL21,2.8145181857622585
NL22,3.166817380831792
NL23,2.233280305679028
NL31,3.160598580653851
NL32,1.6580871458236988
ITG2,70.96571907630333
ITH1,0.2905305129690812
ITH2,0.6811935627976289
FRI3,21.66142100554246
FRJ1,41.56125787588266
FRJ2,19.79578817807711
FRK1,11.953603157630333
FRK2,15.544182190528282
FRL0,38.48459948026217
FRM0,25.473549989553597
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,85.16855738713191
TR32,84.11655073899489
TR33,78.45855771578275
HR03,22.607518636263332
HR02,11.95638440663998
HU11,19.16391370846675
HU12,19.652356835512016
HU21,17.020206075448257
HU22,14.008218701069172
PT16,64.27576387845554
PT17,65.52312029325046
FRF2,11.891803853357068
FRF3,10.560723662376404
FRG0,16.663817428625546
FRH0,9.507018382732685
FRI1,15.348922656132626
FRI2,12.339444264769554
ITC4,7.116332122912774
ITF1,28.42232711498554
ITF2,46.174667651836685
ITF3,51.36045059790978
ITF4,72.95192571786734
ITF5,67.55301871666542
ITF6,45.35095390906701
ITG1,79.62581634521484
LT01,3.8180367468068233
LT02,2.6620018455164076
LU00,7.350283421002901
PL22,5.707335613094843
PL41,8.494750187374079
PL42,3.367400449055892
PT18,77.99528503417969
PT20,0.0
PT30,0.0
RO11,5.8456793172428245
RO12,2.03248719090166
RO21,9.750799999787258
RO22,25.63139688051664
RO31,12.579654180086576
RO32,8.33500572351309
ITH3,5.545303420378612
ITH4,3.2549065351486206
ITH5,21.213003928844746
ITI1,28.73158249488244
ITI2,43.692316642174355
ITI3,36.866448622483475
ITI4,39.96748924255371
LI00,0.0
FI1D,0.19129152553012738
TR82,39.95097153003399
TR83,44.82281992985652
TR90,13.9675182562608
TRA1,50.83594219501202
TRA2,11.823593942018656
PL43,8.276111911552457
PL51,7.167904441316541
PL52,6.813269285055307
PL61,4.3363852604077415
PL62,2.5140473664236755
PL63,2.2563280322803903
PL71,8.50337858311832
PL72,5.015712659519452
PL81,5.780247244195869
PL82,3.6291491148563533
PL84,4.561223158469567
PL91,5.0807616994358025
PL92,4.562690017888179
PT11,46.59114030691293
PT15,80.45165487436148
TRB1,86.30494924692007
TRB2,80.81891954862155
TRC1,89.74121974064754
RS12,21.47923154097337
RS21,15.800630697837242
RS22,24.418819647568924
SE11,0.8449804542156366
SE12,1.4163575988764374
NL33,2.29829723158708
NL34,3.932392868858117
NL41,4.711669071362569
NL42,5.471475312343011
PL21,2.3106436672118993
UKM6,0.04195507544164474
TR22,76.57583266038161
TRC2,90.84038485013522
TRC3,91.16368044339694
UKC1,0.5659911540838388
UKC2,0.4405806018755986
UKD1,0.26841751858592033
UKD3,0.43851520923467785
UKD4,0.16229801825605905
UKD6,0.6658357072335023
UKD7,0.4157404853747441
UKE1,2.4458982394291806
UKE2,0.9785389212461618
UKE3,2.117670001891943
RO41,16.64152503013611
RO42,8.683840540739206
RS11,21.61590260725755
TR41,64.87637534508339
TR42,24.626199575570915
TR51,72.3130880502554
TR52,82.31890282264122
TR61,75.66554612379808
TR62,64.66610688429613
TR63,84.0269552377554
TR71,81.4054923424354
TR72,76.83526435265175
TR81,20.65973656452619
UKK1,5.997000949887129
UKK2,5.4190446006564
UKK3,2.8831700642521563
UKK4,3.1070698473889093
UKL1,0.37995270639657974
UKL2,1.1198223667362561
UKM5,0.08904304097478206
UKM7,0.21451786131812975
UKM8,0.17840483383490488
UKM9,0.2681680986514458
UKN0,0.08996043153680287
SE21,2.6250940503982396
SE22,2.6506543384435086
SE23,0.5956927526455659
SE31,0.3991377905297738
SE32,0.2655923833640722
SE33,0.1783259401205354
SI03,3.173971129151491
SI04,2.9734340470570784
SK01,16.99507464812352
SK02,13.923627954262953
SK03,3.3694588020443916
SK04,4.24830255829371
TR10,44.17079866849459
TR21,57.46767366849459
UKE4,0.9075640462912046
UKF1,2.5240939473016906
UKF2,5.0739865595331555
UKF3,4.712798301417094
UKG1,4.211873521025364
UKG2,1.7239809116491904
UKG3,3.1122863235381932
UKH1,5.171913551309934
UKH2,5.842219363324917
UKH3,6.207200795412064
UKI3,6.404598557032072
UKI4,6.154781822974865
UKI5,6.34153400017665
UKI6,7.179693698883057
UKI7,6.154574362131266
UKJ1,6.2029342880615825
UKJ2,7.38455117895053
UKJ3,7.226301548572687
UKJ4,6.604613584394638
NO09,0.7247685716988949
NO0A,0.5912837520814859
NO0B,0.0
HR05,9.256201504514767
HR06,9.169170265014355
NO02,0.20265020286807647
NO06,0.0746689519056907
NO07,0.2157311610913334
NO08,0.5582421486480877
