nuts,August Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
DE50,0.6344563571115335
DE60,1.1601124107837677
DE71,1.6803819671273232
DE72,0.7563633422056834
DE73,0.6843477997307976
DE80,1.1243454452604056
DE91,1.1940564151232442
BG41,1.6036676414931814
BG42,6.357492560893297
CH01,0.014145982017119725
AT32,0.0
AT33,0.00044127072518070537
AT34,0.0017468726883331934
BE10,0.8000879923502604
BE23,0.6913414930303892
BE24,0.7782754935324192
BE25,0.4666459734241168
BE31,0.774338786303997
BE32,0.6934784183899562
BE33,0.6663455783079067
BE34,0.728509130080541
BE35,0.7664915576577187
BG31,4.8862859861614805
BG32,4.084834640969833
BG33,5.231909964481989
BG34,6.906565765539805
DE92,1.2244732141494752
DE93,1.2153973174591859
DE94,0.9149893544614315
CZ07,0.47996692049006623
CZ08,0.17666748737295468
AL01,2.2702617262800535
AL02,6.4362425645192465
AL03,8.55429254770279
AT11,1.5745655930290618
AT12,0.8696837108582258
AT13,2.194564790527026
AT21,0.002483220398426056
AT22,0.028293160845836003
AT31,0.03174423097322385
DK05,0.2594666483501593
BE21,0.9255170101920763
BE22,0.9933239468683799
ES43,26.907706514994302
ES51,5.708873927593231
ES52,15.726034577687582
ES53,9.081803178787231
ES61,26.714193852742515
ES62,24.786012268066408
ES63,0.0
ES64,0.0
CH02,0.09349857537696758
CH03,0.16185571650664013
CH04,0.08332505126794179
CH05,0.014078273996710777
CH06,0.028340885788202284
CH07,0.0
CY00,29.212686856587727
CZ01,0.7242164085308711
CZ02,0.7887742847204209
CZ03,0.2943883468707403
CZ04,0.9924888607735435
CZ05,0.47177789236108464
CZ06,0.9031991080691417
DE40,1.8814599215053023
EL53,7.879269799341758
EL54,8.156784181545179
EL61,8.767496385673683
EL62,0.0
EL63,15.648370917638143
ES70,0.0
ITC1,0.45370710184797647
ITC2,0.053745059917370476
DE11,0.8272229962050914
DE12,1.1554549161344767
DE13,0.40224224937458836
DE14,0.09542161294569572
DE21,0.11418877306083838
