nuts,June Days With High Fire Danger (days) ensemble median - RCP8.5 - (2011 - 2040)
FI19,0.2252034386154264
FI1B,0.47005996803442635
FI1C,0.3866983603996535
DEA1,0.1136651357014974
DEA2,0.0496226046855251
DEA3,0.1865740090608597
DEA4,0.12120229893674453
DEA5,0.08200343884527683
DEB1,0.09476131995519002
DEB2,0.12007800539334615
DEB3,0.26601517014205456
DEC0,0.2684386637061834
DED2,0.2737595967948437
DED4,0.12123337369412183
DED5,0.49673378517230354
DEE0,0.4502503480762243
DEF0,0.28407760175565877
DEG0,0.15344289724404614
DK01,0.7275968074798584
DK02,0.37942745064695677
DK03,0.3063115187610189
DK04,0.24463684614747763
ES41,6.752531790733338
ES42,15.63919912179311
HU23,1.5476411270598571
HU31,1.8229631788718204
HU32,2.1786849041469396
HU33,2.2855370501987635
IE04,0.025319194048643114
EE00,0.1742112064578881
EL30,21.205383841196696
EL41,15.016666666666667
EL43,22.178042952219645
EL51,4.038075840597352
EL52,3.629453047923744
FI20,0.13333333333333333
FR10,0.6305681615757446
FRB0,0.835710522159934
FRC1,0.5136867191021641
FRC2,0.33505208799615505
FRD1,0.2751976906011502
FRD2,0.26651086887965597
FRE1,0.3106077032784621
FRE2,0.3729255891094605
FRF1,0.3133242870991429
NL13,0.15367961128552754
NL21,0.28717557129760585
NL22,0.19256435645123324
NL23,0.10756640136241913
NL31,0.12492339958747228
NL32,0.08357766171296438
ITG2,10.150724072257677
ITH1,0.0
ITH2,0.007474587919811408
FRI3,0.853821680850039
FRJ1,3.4387999231616657
FRJ2,0.4735052934537331
FRK1,0.40999026512727144
FRK2,0.8264830121460061
FRL0,4.235646949211756
FRM0,1.785119990259409
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,18.052790482838947
TR32,19.144346046447755
TR33,14.33988496462504
HR03,0.8034763678287467
HR02,0.6979778566087286
HU11,2.6714494317770003
HU12,2.7471588044116895
HU21,2.4514045322934788
HU22,1.6558011815572777
PT16,9.792365323503812
PT17,12.591293160120646
FRF2,0.5095551803242415
FRF3,0.4016297689949473
FRG0,0.7769079788277546
FRH0,0.2978400744187335
FRI1,0.6065783606221279
FRI2,0.2941108729690313
ITC4,0.6231364693492651
ITF1,1.2227694485336542
ITF2,4.576480486989022
ITF3,4.368802581913769
ITF4,12.57375063498815
ITF5,9.735453322778145
ITF6,3.1552659643193084
ITG1,15.105474424362182
LT01,0.05936608240008354
LT02,0.1977697824438413
LU00,0.14536943783362707
PL22,0.26709326455990473
PL41,0.8431743510843565
PL42,0.31465775075679026
PT18,17.140049505233765
PT20,0.0
PT30,0.0
RO11,0.40141981911535063
RO12,0.10335569431384405
RO21,0.9742054441012442
RO22,3.0785460017311075
RO31,1.2630804723283897
RO32,0.6136989849309127
ITH3,0.249873799054573
ITH4,0.0015206361810366313
ITH5,1.7908108469719688
ITI1,1.7667319250913958
ITI2,3.123480954145392
ITI3,1.942501785295705
ITI4,2.6905298846463364
LI00,0.0
FI1D,0.06952786864324784
TR82,2.3034236868222555
TR83,3.013228816787402
TR90,0.1857620545507719
TRA1,2.3860754636426766
TRA2,0.2009423017501831
PL43,0.8793091533395151
PL51,0.5552813169546426
PL52,0.3768343214566509
PL61,0.4458497876611849
PL62,0.1403284133101503
PL63,0.2599778712416689
PL71,0.5548894127209981
PL72,0.3609441926702857
PL81,0.2539202922334274
PL82,0.2209577745757997
PL84,0.1702958391358455
PL91,0.22553906540075938
PL92,0.25391603155682485
PT11,4.97842593130966
PT15,18.985829432805378
TRB1,15.64090568224589
TRB2,7.346979302167893
TRC1,24.542790667215982
RS12,1.9814683785041174
RS21,0.436959647325178
RS22,1.0978442346677184
SE11,0.45548172493775685
SE12,0.5003580526604007
NL33,0.10894738584756851
NL34,0.3515656128525734
NL41,0.28702683448791505
NL42,0.16488302300373714
PL21,0.11692616138607263
UKM6,0.013794303437074025
TR22,10.76976636548837
TRC2,26.788035011291505
TRC3,27.916063435872395
UKC1,0.029402311642964682
UKC2,0.029214206834634146
UKD1,0.007369014744957288
UKD3,0.003335275004307429
UKD4,0.0
UKD6,0.029503971338272095
UKD7,0.0
UKE1,0.020922630031903585
UKE2,0.01222980786114931
UKE3,0.03555251359939575
RO41,1.8491809704651436
RO42,0.43179524801671504
RS11,1.404252885033687
TR41,9.700702158610026
TR42,1.373608047515154
TR51,13.689432493845622
TR52,17.86179010073344
TR61,13.212571255366008
TR62,9.01130203406016
TR63,17.319561417897543
TR71,16.016443435351054
TR72,9.760730296373367
TR81,0.25889814098676045
UKK1,0.11943520903587342
UKK2,0.08335541275640329
UKK3,0.08489007254441579
UKK4,0.07737461179494858
UKL1,0.013513125851750374
UKL2,0.026830093562602998
UKM5,0.012217541163166364
UKM7,0.028163655350605648
UKM8,0.022786195079485577
UKM9,0.015740881922344366
UKN0,0.03968489468097687
SE21,0.6586510941386223
SE22,0.5555015585695704
SE23,0.5822381128401806
SE31,0.14707940751686693
SE32,0.07168456163878242
SE33,0.12583472179248928
SI03,0.1076641413072745
SI04,0.011852262417475383
SK01,2.137559242422382
SK02,1.5576123060658573
SK03,0.2811798802266518
SK04,0.26180739160627126
TR10,3.237946987772981
TR21,7.298095640478035
UKE4,0.024441445867220562
UKF1,0.09106223645309607
UKF2,0.18044740824649733
UKF3,0.11068966289361318
UKG1,0.1380711168050766
UKG2,0.0841852872322003
UKG3,0.15189218620459238
UKH1,0.1240989198287328
UKH2,0.155036269997557
UKH3,0.10509918183088303
UKI3,0.1249887560804685
UKI4,0.10002252062161764
UKI5,0.0904853880405426
UKI6,0.11665920714537302
UKI7,0.12919907718896867
UKJ1,0.17647966276854277
UKJ2,0.14530300547679265
UKJ3,0.13966508905092875
UKJ4,0.12632101674874624
NO09,0.19183039198008675
NO0A,0.13064618478529155
NO0B,0.0
HR05,0.5170461952686309
HR06,0.4993974897389611
NO02,0.11896044770255684
NO06,0.13026202283799648
NO07,0.09428135706111788
NO08,0.1648319508569936
