nuts,Autumn Days With High Fire Danger (days) ensemble median - RCP4.5 - (2071 - 2100)
HU12,1.29235178232193
HU21,0.7144681044782584
HU22,0.39826588762494236
PT16,18.784083146315353
PT17,18.81825359051044
FRF2,1.4885629025789409
FRF3,1.1764126861324677
FRG0,5.400720506763229
FRH0,3.4346811020603547
FRI1,3.4600756265079746
FRI2,1.8277713811884706
ITC4,0.27541491339126456
ITF1,0.825781456553019
ITF2,4.02679092838214
ITF3,4.404091824705784
ITF4,10.852286155407246
ITF5,7.800396240674532
ITF6,2.2950112343980718
ITG1,9.90965146284837
LT01,0.05767756299330638
LT02,0.12027453516538326
LU00,0.8270821204552283
PL22,0.31346391714536226
PL41,0.4047545951146346
PL42,0.30043891072273254
PT18,24.083124967721794
PT20,0.0
PT30,0.0
RO11,0.4044072706825458
RO12,0.0915215381492789
RO21,0.5496810198976443
RO22,2.9305854508510003
RO31,1.7116783261299133
RO32,1.0680312720628886
ITH3,0.20008873817725822
ITH4,0.01760421464076409
ITH5,1.1440624660597398
ITI1,2.109252250824983
ITI2,3.9010964127687306
ITI3,1.7503415988041804
ITI4,2.3102114418378243
LI00,0.0
FI1D,0.0016739432646248203
TR82,10.822703471550575
TR83,12.777472972869873
TR90,3.7389566531548133
TRA1,17.708644500145546
TRA2,2.086708453985361
PL43,0.5325862312546144
PL51,0.21415727370633528
PL52,0.37847590933625513
PL61,0.22321415427499092
PL62,0.13484535366296768
PL63,0.14032417421157545
PL71,0.48732834581572276
PL72,0.2982940169481131
PL81,0.1290908558294177
PL82,0.08428353988207303
PL84,0.2069170500796575
PL91,0.1380443572998047
PL92,0.13222975090432626
PT11,12.065371128228994
PT15,28.272540679344765
TRB1,36.735153931837814
TRB2,32.50514133159931
TRC1,45.8916130065918
RS12,2.7153867109177203
RS21,1.5338969740730066
RS22,2.495804650279192
SE11,0.00783458466713245
SE12,0.038729958809339084
NL33,0.19480405862514788
NL34,0.6929970337794378
NL41,0.4135713302172147
NL42,0.5395298462647659
PL21,0.06035936795748197
UKM6,0.01862965660313001
TR22,24.519302148085373
TRC2,47.304525522085335
TRC3,49.083637530987076
UKC1,0.15388723806693003
UKC2,0.0915645627448192
UKD1,0.025628004796229877
UKD3,0.13845260727864045
UKD4,0.02439120067999913
UKD6,0.11775661431826077
UKD7,0.061582945860349216
UKE1,0.9877160741732671
UKE2,0.3672322943233527
UKE3,0.9230321938028703
RO41,2.275112672494008
RO42,0.7155110790179326
RS11,2.4437120923629174
TR41,22.551508096548226
TR42,4.972012079679049
TR51,32.318972660945015
TR52,40.08013813312237
TR61,30.029147368211014
TR62,32.1750551370474
TR63,38.170785903930664
TR71,37.21533511235164
TR72,30.67316099313589
TR81,4.136712411275277
UKK1,0.5761044707435828
UKK2,0.39400503354576916
UKK3,0.36435252542679125
UKK4,0.2800364809540602
UKL1,0.15086721815168858
UKL2,0.2641086228764974
UKM5,0.07005500908081348
UKM7,0.028113178049142543
UKM8,0.004058753928312888
UKM9,0.014980403419870596
UKN0,0.016005355578202467
SE21,0.04282217605326038
SE22,0.04376797908200668
SE23,0.003388077629586825
SE31,0.01123395635603139
SE32,0.0008635770959349779
SE33,0.0008459998867832697
SI03,0.011473379097878933
SI04,0.00860237917647912
SK01,0.77396192917457
SK02,0.8245040774345398
SK03,0.09098312487969032
SK04,0.126028645855303
TR10,11.467401027679443
TR21,17.864626701061542
UKE4,0.3847956840808575
UKF1,0.7644478970995316
UKF2,1.081186212026156
UKF3,1.063378123136667
UKG1,0.7661621398650683
UKG2,0.253183917930493
UKG3,0.6669937773392751
UKH1,1.2342386068059847
UKH2,1.602444170186153
UKH3,1.2629823891016154
UKI3,1.2693864783415427
UKI4,1.1152285601084049
UKI5,1.1753866420342372
UKI6,0.8716570918376629
UKI7,1.0098527681369047
UKJ1,0.9753562507147973
UKJ2,1.0489322268045866
UKJ3,0.8274338933137747
UKJ4,0.8904618248343468
NO09,0.015265179941287408
NO0A,0.0022200848549031294
NO0B,0.0
HR05,0.16159805540855116
HR06,0.17178601857561332
NO02,0.00193394933683941
NO06,0.0
NO07,0.0007229983143938276
NO08,0.010232307733251499
