nuts,Annual Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
DE50,1.7928895622491836
DE60,2.7438333603243032
DE71,4.478721338572601
DE72,2.2852300294985373
DE73,1.9520833006128668
DE80,3.608784412126988
DE91,2.9604661379009487
BG41,4.616646206378936
BG42,18.25397472381592
CH01,0.1033854881922404
AT32,0.05539393660922845
AT33,0.0340876990929246
AT34,0.040275986616810165
BE10,2.116600672403971
BE23,2.175359182183941
BE24,2.088228412469228
BE25,1.949310946961244
BE31,1.9948449447751044
BE32,2.027905056998134
BE33,1.7286142125725745
BE34,2.320520565410455
BE35,1.9152685532967249
BG31,16.313567129770913
BG32,10.131148947278659
BG33,13.08734703163306
BG34,16.60272308985392
DE92,2.794162865479787
DE93,3.440447042665134
DE94,2.40810493628184
CZ07,2.4063818382720155
CZ08,1.2565268171330293
AL01,6.30933413207531
AL02,22.129035703341167
AL03,27.94712011019389
AT11,4.631128616755207
AT12,3.250422667339444
AT13,7.32188852528731
AT21,0.025383960207303366
AT22,0.16478757162888844
AT31,0.2553312545642257
DK05,1.6645704346398513
BE21,2.7303977967550357
BE22,2.6261301964521406
ES43,98.77696749369304
ES51,29.182113456726075
ES52,79.22487030029296
ES53,32.58107512791951
ES61,105.7193489074707
ES62,118.26388931274414
ES63,0.0
ES64,0.0
CH02,0.41520092443873485
CH03,0.646139869093895
CH04,0.45493000174562137
CH05,0.12016736359025042
CH06,0.11823365651071072
CH07,0.04723517062763373
CY00,143.60597864786783
CZ01,3.505597377816836
CZ02,3.5922608913853766
CZ03,1.3091224086470903
CZ04,2.8885784783090154
CZ05,2.25131904364874
CZ06,4.256870751517514
DE40,5.3459074464937055
EL53,32.77823408444723
EL54,28.215732049942016
EL61,38.3747979482015
EL62,0.0
EL63,52.571648661295576
ES70,0.0
ITC1,1.9765141878897945
ITC2,0.21040392530461152
DE11,2.2422399481758477
DE12,2.9830452039216957
DE13,1.2106850182637572
DE14,0.5579464104647438
DE21,0.49216520407547554
DE22,0.7659282950063546
DE23,1.6043198499828577
DE24,2.4480417634050053
DE25,2.5227458115667103
DE26,3.0215095413848756
DE27,0.7377702472731471
DE30,6.471194072564443
EL42,80.23333333333333
LV00,1.915516037059327
ME00,3.416749507126709
MK00,24.3197807153066
MT00,0.0
NL11,1.6311528921127318
NL12,1.3116765928765137
EL64,61.5719056447347
EL65,80.2304520924886
ES11,9.121492861708004
ES12,0.9477918388942878
ES13,1.94014573097229
ES21,4.084870284795761
ES22,27.22176834742228
ES23,27.095352538426717
ES24,60.88245213826497
ES30,82.12861684163411
IE05,0.6194133664791782
IE06,0.5973728013535341
IS00,0.22469119120699663
ITC3,1.2096926386157671
FI19,1.1668389990382517
FI1B,2.7707225990171236
FI1C,1.9998237913008778
DEA1,2.498655759667357
DEA2,2.1531645336498815
DEA3,3.408846441966792
DEA4,2.598694920974473
DEA5,2.039280029075841
DEB1,2.771617007876436
DEB2,2.586504659491281
DEB3,4.771708415448666
DEC0,3.8096373225251834
DED2,3.1022795369227727
DED4,2.021375698968768
DED5,4.941886777430772
DEE0,4.465032284644743
DEF0,2.3706036377698183
DEG0,2.7092742171448965
DK01,3.187948453426361
DK02,2.360808874045809
DK03,2.1866728511328497
DK04,1.7218231910839676
ES41,48.31552448272705
ES42,96.06256167093913
HU23,6.5819127711157
HU31,9.549682075778643
HU32,12.684025820096334
HU33,11.671587975819905
IE04,0.2979395520562927
EE00,1.7736037685225408
EL30,119.94515558878581
EL41,100.46666666666667
EL43,124.13226521809896
EL51,36.03400497436523
EL52,27.151594352722167
FI20,1.0666666666666667
FR10,7.227143612504006
FRB0,7.826425421237945
FRC1,5.0782975688576695
FRC2,3.81471991656969
FRD1,3.2290355575581393
FRD2,3.3456327031056086
FRE1,2.2014596585184334
FRE2,4.434528711562355
FRF1,3.2327761821448804
NL13,2.268502662330866
NL21,2.7750168355802693
NL22,2.5819967878361543
NL23,2.2054007336497308
NL31,2.274839291224877
NL32,1.5401640772819518
ITG2,67.58907731374104
ITH1,0.016679040528833865
ITH2,0.04665067320068677
FRI3,9.159908279155692
FRJ1,28.31578680674235
FRJ2,6.424280846118927
FRK1,4.197972385492176
FRK2,5.580254272619883
FRL0,28.850283527374266
FRM0,16.709489862124126
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,106.93570912679037
TR32,117.96428248087565
TR33,97.72917963663737
HR03,8.836324353764455
HR02,4.642216890553633
HU11,10.009242948889732
HU12,11.034799322485924
HU21,8.425517126917839
HU22,6.9789164106051125
PT16,64.71987940470378
PT17,76.4875094095866
FRF2,5.365715011674911
FRF3,4.427096050481001
FRG0,7.366413566966852
FRH0,3.7929872042809922
FRI1,7.264079938208064
FRI2,4.394521724184354
ITC4,2.764030252645413
ITF1,13.112074939409892
ITF2,28.91125005086263
ITF3,31.77637503941854
ITF4,67.07592976888021
ITF5,54.231200981140134
ITF6,23.927698596318564
ITG1,82.73579788208008
LT01,1.8221083462859193
LT02,1.756464903607654
LU00,2.779949131732186
PL22,2.301699183601886
PL41,5.444494496844709
PL42,3.6366030907879274
PT18,100.46468200683594
PT20,0.0
PT30,0.0
RO11,2.2995820597124594
RO12,0.45144764695626993
RO21,4.598428602019946
RO22,19.067284301916757
RO31,11.01177536447843
RO32,8.369051583111286
ITH3,1.7618692743281523
ITH4,0.24666677887241045
ITH5,11.03862532178561
ITI1,17.005029026667277
ITI2,28.469842453797657
ITI3,17.25478316148122
ITI4,24.361232169469197
LI00,0.0
FI1D,0.25373559674092877
TR82,32.55494995117188
TR83,38.639729817708336
TR90,6.22247462272644
TRA1,35.96711260477702
TRA2,1.6743620773156485
PL43,7.464408023872723
PL51,3.526814686755339
PL52,3.3439201967169843
PL61,3.254880580243965
PL62,2.003716394305229
PL63,2.3715681789442895
PL71,4.5091077764829
PL72,2.7073400261501472
PL81,2.1737001312275726
PL82,0.92789755910635
PL84,2.430665624514222
PL91,3.053704367081324
PL92,2.939143151976168
PT11,32.88336887359619
PT15,111.12018636067708
TRB1,107.21972910563152
TRB2,86.08473002115885
TRC1,142.0094767252604
RS12,13.495185550053915
RS21,5.526472038030624
RS22,10.836561234792073
SE11,1.9308342789610227
SE12,2.0753513182513417
NL33,1.6598884324232737
NL34,2.4369627135495344
NL41,2.8496984311689935
NL42,2.774575640509526
PL21,0.7847154109117885
UKM6,0.074995570940276
TR22,85.22219823201497
TRC2,151.97133611043293
TRC3,158.2887990315755
UKC1,0.7413791703681151
UKC2,0.5624575088421504
UKD1,0.36665590622772776
UKD3,0.7332849184672038
UKD4,0.4073975288619598
UKD6,0.8735438734292984
UKD7,0.46036621034145353
UKE1,2.9720347076654434
UKE2,1.148961134503285
UKE3,3.0071853905916215
RO41,13.245839150746663
RO42,4.174675965309143
RS11,11.901619662841162
TR41,73.12485466003417
TR42,14.93158836364746
TR51,98.59742329915365
TR52,120.03091684977214
TR61,91.86789423624674
TR62,76.88996264139811
TR63,114.5094217936198
TR71,113.47541809082031
TR72,86.41822814941406
TR81,8.936337733268738
UKK1,3.088674788797895
UKK2,2.0132702638705573
UKK3,0.9247969530522824
UKK4,1.1053434455146391
UKL1,0.6484553889681895
UKL2,0.9712511371821165
UKM5,0.19217908587306737
UKM7,0.27625548814733825
UKM8,0.23017284274101257
UKM9,0.38314696062977116
UKN0,0.30079053149869045
SE21,2.4406682260334494
SE22,1.9303425818681716
SE23,2.006074560806155
SE31,1.0937616274536899
SE32,0.6700343078545605
SE33,0.4228381151178231
SI03,0.7532842649146915
SI04,0.42933239676058293
SK01,9.210509956876438
SK02,7.119199389312416
SK03,1.3880549946178993
SK04,1.4731197266529004
TR10,40.98336245218913
TR21,60.94520657857259
UKE4,1.2272943509121736
UKF1,3.5285588214173913
UKF2,4.694363616406918
UKF3,4.287642001360655
UKG1,3.2118312428394953
UKG2,2.152862032254537
UKG3,3.641275554895401
UKH1,4.457126184056203
UKH2,5.241718262682358
UKH3,4.317539312938849
UKI3,3.666441818078359
UKI4,3.757363656659921
UKI5,3.7651718616485597
UKI6,3.105443607767423
UKI7,3.90753578543663
UKJ1,4.1049060266464945
UKJ2,3.6221215260525543
UKJ3,3.3063969243317843
UKJ4,2.935423245280981
NO09,1.212217420556893
NO0A,0.2746368481001506
NO0B,0.0
HR05,3.7611574543019137
HR06,3.3065494189659757
NO02,0.5234163709295293
NO06,0.13800221886485814
NO07,0.07975527343029777
NO08,0.9214915037931254
