nuts,July Days With High Fire Danger (days) ensemble median - RCP8.5 - (2041 - 2070)
TR81,5.206136770298084
UKK1,0.5690177102883657
UKK2,0.3639234128097693
UKK3,0.21806542873382567
UKK4,0.29834867815176647
UKL1,0.24515487998723984
UKL2,0.2976806069413821
UKM5,0.36441428810358045
UKM7,0.2806023679363231
UKM8,0.08609138416747251
UKM9,0.21281735080604752
UKN0,0.10665538087487221
SE21,0.5217942596723636
SE22,0.40482393621156615
SE23,0.48470849978427094
SE31,0.2467520502395928
SE32,0.06534910902070502
SE33,0.02296576731217404
SI03,0.3545914496295154
SI04,0.19778289223710696
SK01,3.7303964563955865
SK02,2.818607128163179
SK03,0.5343222184106707
SK04,0.5621978950686752
TR10,15.862193139394124
TR21,20.124233341217042
UKE4,0.5685952996214231
UKF1,0.7834991501644254
UKF2,0.8922585601607959
UKF3,0.7258597234884898
UKG1,0.5812721191594998
UKG2,0.5198123455047607
UKG3,0.703784367442131
UKH1,0.5475087823346257
UKH2,0.9208218009521564
UKH3,1.1339511771996815
UKI3,1.3000899250308673
UKI4,1.3834459781646729
UKI5,1.4238959809144338
UKI6,1.1275464405616125
UKI7,1.1291877965132395
UKJ1,0.5973914427061876
UKJ2,1.0782202567905188
UKJ3,0.8171513239542644
UKJ4,0.9453939318656921
NO09,0.4405555975157768
NO0A,0.08055944050041337
NO0B,0.0
HR05,1.500604297965765
HR06,1.3761098659286897
NO02,0.10826710744295269
NO06,0.016715731176858147
NO07,0.0405770081638669
NO08,0.3089907224600514
