nuts,August Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
NL42,2.37615959919416
PL21,1.0171327120982683
UKM6,0.02497406418506916
TR22,27.582282286423904
TRC2,30.974261797391453
TRC3,30.988464648907
UKC1,0.47990062603583705
UKC2,0.3660058528184891
UKD1,0.2152357975450846
UKD3,0.24618514741842562
UKD4,0.09323144646791312
UKD6,0.48941567884041715
UKD7,0.3080926308265099
UKE1,1.5788752620036786
UKE2,0.5974240555213048
UKE3,1.3332835298318129
RO41,4.297212550273309
RO42,3.204115757575402
RS11,7.090949175449518
TR41,23.095397362342247
TR42,9.336731397188627
TR51,26.626174193162186
TR52,29.646179492657
TR61,26.328745695260857
TR62,23.40922561058631
TR63,28.800949976994442
TR71,30.262316923875076
TR72,29.118809333214394
TR81,8.794056310103489
UKK1,2.8396079735114026
UKK2,2.4850926015239496
UKK3,1.951998243538233
UKK4,1.7720344350315058
UKL1,0.32537141614235365
UKL2,0.6963185871449801
UKM5,0.0632570033463148
UKM7,0.166576703867087
UKM8,0.14195323448914748
UKM9,0.21491443881621727
UKN0,0.03496158438233229
SE21,1.2039035701980958
SE22,1.1725498856260226
SE23,0.38445495240963423
SE31,0.11521233389010796
SE32,0.09914299473166466
SE33,0.040100569353223994
SI03,0.932504245509895
SI04,0.6885702621478301
SK01,6.627900353991068
SK02,5.388547245842906
SK03,1.0406774311111524
SK04,1.0512719435187488
TR10,18.575130169208233
TR21,22.257500868577225
UKE4,0.5639879359648778
UKF1,1.6258743279255354
UKF2,2.0666404670247664
UKF3,2.3777664882632403
UKG1,2.096542691382078
UKG2,1.0683225370370424
UKG3,1.5980618997262075
UKH1,1.781761454561582
UKH2,2.0044404190893355
UKH3,2.1217108345948734
UKI3,2.327208473132207
UKI4,2.000467891876514
UKI5,2.110259459568904
UKI6,2.5128205510286183
UKI7,2.327267688054305
UKJ1,2.4475692224044066
UKJ2,2.5751933180368862
UKJ3,2.7905192489807424
UKJ4,2.5061560525343967
NO09,0.428322808100627
NO0A,0.04032358441215295
NO0B,0.0
HR05,2.7317300117932835
HR06,2.982825838602506
NO02,0.06300858325826433
NO06,0.009104498590414341
NO07,0.009028833225154532
NO08,0.2958534452706002
