nuts,Annual Aridity Actual (-) ensemble median - RCP4.5 - (2071 - 2100) e_hypegrid
DE50,0.8382241427898407
DE60,0.909976989030838
DE71,0.9841683208942413
DE72,0.9288937449455261
DE73,0.9457868039608002
DE80,1.0946797132492065
DE91,0.9138685166835785
BG41,1.7909294366836548
BG42,2.204281806945801
CH01,0.6744003593921661
AT32,0.3319266438484192
AT33,0.3246487230062485
AT34,0.36764803528785706
BE10,1.123026967048645
BE23,1.1709983944892883
BE24,1.1555584073066711
BE25,1.1124478578567505
BE31,1.2517748475074768
BE32,1.2390559911727905
BE33,0.9040544927120209
BE34,0.9285174310207367
BE35,1.0109362602233887
BG31,2.01591956615448
BG32,2.064794898033142
BG33,2.4258793592453003
BG34,2.5821533203125
DE92,0.9748178422451019
DE93,0.8691451549530029
DE94,0.8652797639369965
CZ07,0.9304527044296265
CZ08,0.7916401028633118
AL01,2.7526464462280273
AL02,2.202835440635681
AL03,2.8189777135849
AT11,1.299762487411499
AT12,0.9072350263595581
AT13,1.0606470704078674
AT21,0.5891249477863312
AT22,0.6227930188179016
AT31,0.6271611154079437
DK05,1.0132910013198853
BE21,1.1037223935127258
BE22,1.2266878485679626
ES43,5.1650710105896
ES51,2.9090874195098877
ES52,4.616261959075928
ES53,5.655576705932617
ES61,6.900691509246826
ES62,5.884471893310547
ES63,10.0
ES64,9.031890869140625
CH02,0.6011614501476288
CH03,0.761054128408432
CH04,0.7257223129272461
CH05,0.455018550157547
CH06,0.46402421593666077
CH07,0.7609847784042358
CY00,5.273954153060913
CZ01,1.0942370891571045
CZ02,1.0590258240699768
CZ03,0.7997751235961914
CZ04,0.7842383086681366
CZ05,0.8179832696914673
CZ06,1.078778862953186
DE40,1.1474351286888123
EL53,2.8682724237442017
EL54,2.9079267978668213
EL61,3.0643603801727295
EL62,7.5935564041137695
EL63,4.796303749084473
ES70,0.0
ITC1,1.9264191389083862
ITC2,0.5954636037349701
DE11,0.9712642431259155
DE12,0.964961975812912
DE13,0.7728969752788544
DE14,0.7683502435684204
DE21,0.6503220498561859
DE22,0.8073640167713165
DE23,0.8285624384880066
DE24,0.940374881029129
DE25,0.966940313577652
DE26,1.0107097625732422
DE27,0.679407000541687
DE30,1.4622033834457397
EL42,8.300271034240723
LV00,0.742749035358429
ME00,1.98011314868927
MK00,2.050074338912964
MT00,6.930985450744629
NL11,0.8323620855808258
NL12,1.0604442358016968
EL64,4.401529550552368
EL65,4.531775712966919
ES11,2.49885356426239
ES12,1.2780564427375793
ES13,1.62567538022995
ES21,1.7255253195762634
ES22,2.059270143508911
ES23,2.4838212728500366
ES24,2.828189492225647
ES30,3.936537504196167
IE05,0.7578023970127106
IE06,0.7678400576114655
IS00,0.30598336458206177
ITC3,2.313989996910095
FI19,0.7495973408222198
FI1B,0.8377915024757385
FI1C,0.8399489521980286
DEA1,1.1178693175315857
DEA2,0.9750055074691772
DEA3,0.9992401897907257
DEA4,0.9199664890766144
DEA5,0.8234293758869171
DEB1,1.065554916858673
DEB2,1.015651524066925
DEB3,1.090689778327942
DEC0,1.0208154320716858
DED2,0.9336601793766022
DED4,0.8487881422042847
DED5,1.156321406364441
DEE0,1.1235654950141907
DEF0,0.9649664759635925
DEG0,1.0100957751274109
DK01,1.1954023838043213
DK02,1.262810468673706
DK03,0.934360682964325
DK04,0.9534367322921753
ES41,2.9976513385772705
ES42,4.363039016723633
HU23,1.482981264591217
HU31,1.3446709513664246
HU32,1.3506940603256226
HU33,1.4872549176216125
IE04,0.5594833493232727
EE00,0.7563669383525848
EL30,5.480649948120117
EL41,7.38230299949646
EL43,7.742333650588989
EL51,2.7222167253494263
